,account,externalSymbol,datetime,signed_quantity,maker,trade,maker_ratio
24,042WY7UCV,TYGH21,2021-03-15 14:00:00,-60,152,309,0.4919093851132686
25,042WY7UCV,TYGH21,2021-03-15 15:00:00,-5,20,42,0.47619047619047616
26,1265MMDIKQ6M2QH,FYGH21,2021-03-15 06:00:00,0,1,3,0.3333333333333333
27,1265MMDIKQ6M2QH,FYGH21,2021-03-15 07:00:00,5,11,17,0.6470588235294118
28,1265MMDIKQ6M2QH,FYGH21,2021-03-15 08:00:00,0,4,12,0.3333333333333333
29,1265MMDIKQ6M2QH,FYGH21,2021-03-15 09:00:00,4,18,30,0.6
30,1265MMDIKQ6M2QH,FYGH21,2021-03-15 10:00:00,-20,22,41,0.5365853658536586
31,1265MMDIKQ6M2QH,FYGH21,2021-03-15 11:00:00,-29,19,41,0.4634146341463415
32,1265MMDIKQ6M2QH,FYGH21,2021-03-15 12:00:00,-7,25,46,0.5434782608695652
33,1265MMDIKQ6M2QH,FYGH21,2021-03-15 13:00:00,-7,32,78,0.41025641025641024
34,1265MMDIKQ6M2QH,FYGH21,2021-03-15 14:00:00,-11,41,77,0.5324675324675324
35,1265MMDIKQ6M2QH,FYGH21,2021-03-15 15:00:00,15,30,59,0.5084745762711864
36,1265MMDIKQ6M2QH,FYGH21,2021-03-15 16:00:00,-7,3,5,0.6
37,1265MMDIKQ6M2QH,TYGH21,2021-03-15 06:00:00,0,34,62,0.5483870967741935
38,1265MMDIKQ6M2QH,TYGH21,2021-03-15 07:00:00,12,54,118,0.4576271186440678
39,1265MMDIKQ6M2QH,TYGH21,2021-03-15 08:00:00,32,161,316,0.509493670886076
40,1265MMDIKQ6M2QH,TYGH21,2021-03-15 09:00:00,17,197,406,0.4852216748768473
41,1265MMDIKQ6M2QH,TYGH21,2021-03-15 10:00:00,42,185,392,0.4719387755102041
42,1265MMDIKQ6M2QH,TYGH21,2021-03-15 11:00:00,-18,144,303,0.4752475247524752
43,1265MMDIKQ6M2QH,TYGH21,2021-03-15 12:00:00,-4,118,236,0.5
44,1265MMDIKQ6M2QH,TYGH21,2021-03-15 13:00:00,54,198,385,0.5142857142857142
45,1265MMDIKQ6M2QH,TYGH21,2021-03-15 14:00:00,-19,201,415,0.4843373493975904
46,1265MMDIKQ6M2QH,TYGH21,2021-03-15 15:00:00,-3,124,247,0.5020242914979757
47,1265MMDIKQ6M2QH,TYGH21,2021-03-15 16:00:00,3,10,17,0.5882352941176471
48,12660HNF4CILP1,FYGH21,2021-03-15 07:00:00,4,1,1,1.0
49,12660HNF4CILP1,FYGH21,2021-03-15 08:00:00,28,11,21,0.5238095238095238
50,12660HNF4CILP1,FYGH21,2021-03-15 09:00:00,-3,6,14,0.42857142857142855
51,12660HNF4CILP1,FYGH21,2021-03-15 10:00:00,20,13,25,0.52
52,12660HNF4CILP1,FYGH21,2021-03-15 11:00:00,29,4,14,0.2857142857142857
53,12660HNF4CILP1,FYGH21,2021-03-15 12:00:00,16,5,16,0.3125
54,12660HNF4CILP1,FYGH21,2021-03-15 13:00:00,-63,32,62,0.5161290322580645
55,12660HNF4CILP1,FYGH21,2021-03-15 14:00:00,-33,8,16,0.5
56,12660HNF4CILP1,FYGH21,2021-03-15 15:00:00,9,1,10,0.1
57,12660HNF4CILP1,FYGH21,2021-03-15 16:00:00,-27,3,7,0.42857142857142855
58,12660HNF4CILP1,STFH21,2021-03-15 02:00:00,4,3,5,0.6
59,12660HNF4CILP1,STFH21,2021-03-15 03:00:00,4,8,11,0.7272727272727273
60,12660HNF4CILP1,STFH21,2021-03-15 04:00:00,7,15,24,0.625
61,12660HNF4CILP1,STFH21,2021-03-15 05:00:00,-3,8,17,0.47058823529411764
62,12660HNF4CILP1,STFH21,2021-03-15 06:00:00,-9,12,19,0.631578947368421
63,12660HNF4CILP1,STFH21,2021-03-15 07:00:00,16,18,34,0.5294117647058824
64,12660HNF4CILP1,STFH21,2021-03-15 08:00:00,11,35,71,0.49295774647887325
65,12660HNF4CILP1,STFH21,2021-03-15 09:00:00,-31,152,310,0.49032258064516127
66,12660HNF4CILP1,STFH21,2021-03-15 10:00:00,3,29,60,0.48333333333333334
67,12660HNF4CILP1,STFH21,2021-03-15 11:00:00,20,24,55,0.43636363636363634
68,12660HNF4CILP1,STFH21,2021-03-15 12:00:00,-1,13,22,0.5909090909090909
69,12660HNF4CILP1,STFH21,2021-03-15 13:00:00,-7,13,32,0.40625
70,12660HNF4CILP1,STFH21,2021-03-15 14:00:00,-8,16,30,0.5333333333333333
71,12660HNF4CILP1,STFH21,2021-03-15 15:00:00,-20,78,163,0.4785276073619632
72,12660HNF4CILP1,STFH21,2021-03-15 16:00:00,2,8,15,0.5333333333333333
73,12660HNF4CILP1,STFH21,2021-03-15 17:00:00,0,0,0,
74,12660HNF4CILP1,STFH21,2021-03-15 18:00:00,0,0,0,
75,12660HNF4CILP1,STFH21,2021-03-15 19:00:00,0,0,0,
76,12660HNF4CILP1,STFH21,2021-03-15 20:00:00,4,6,7,0.8571428571428571
77,12660HNF4CILP1,STFH21,2021-03-15 21:00:00,2,0,1,0.0
78,12660HNF4CILP1,STFH21,2021-03-15 22:00:00,-2,1,4,0.25
79,12660HNF4CILP1,STFH21,2021-03-15 23:00:00,-1,1,2,0.5
80,12660HNF4CILP1,TYGH21,2021-03-15 02:00:00,9,8,13,0.6153846153846154
81,12660HNF4CILP1,TYGH21,2021-03-15 03:00:00,10,1,8,0.125
82,12660HNF4CILP1,TYGH21,2021-03-15 04:00:00,-24,7,23,0.30434782608695654
83,12660HNF4CILP1,TYGH21,2021-03-15 05:00:00,-9,8,18,0.4444444444444444
84,12660HNF4CILP1,TYGH21,2021-03-15 06:00:00,-43,29,63,0.4603174603174603
85,12660HNF4CILP1,TYGH21,2021-03-15 07:00:00,-48,63,117,0.5384615384615384
86,12660HNF4CILP1,TYGH21,2021-03-15 08:00:00,-252,166,348,0.47701149425287354
87,12660HNF4CILP1,TYGH21,2021-03-15 09:00:00,-50,136,273,0.4981684981684982
88,12660HNF4CILP1,TYGH21,2021-03-15 10:00:00,-40,202,388,0.520618556701031
89,12660HNF4CILP1,TYGH21,2021-03-15 11:00:00,62,119,256,0.46484375
90,12660HNF4CILP1,TYGH21,2021-03-15 12:00:00,1,119,248,0.4798387096774194
91,12660HNF4CILP1,TYGH21,2021-03-15 13:00:00,22,175,367,0.4768392370572207
92,12660HNF4CILP1,TYGH21,2021-03-15 14:00:00,12,120,258,0.46511627906976744
93,12660HNF4CILP1,TYGH21,2021-03-15 15:00:00,39,100,226,0.4424778761061947
94,12660HNF4CILP1,TYGH21,2021-03-15 16:00:00,10,36,66,0.5454545454545454
95,12660HNF4CILP1,TYGH21,2021-03-15 17:00:00,0,0,0,
96,12660HNF4CILP1,TYGH21,2021-03-15 18:00:00,0,0,0,
97,12660HNF4CILP1,TYGH21,2021-03-15 19:00:00,0,0,0,
98,12660HNF4CILP1,TYGH21,2021-03-15 20:00:00,-14,3,3,1.0
99,12660HNF4CILP1,TYGH21,2021-03-15 21:00:00,1,7,11,0.6363636363636364
100,12660HNF4CILP1,TYGH21,2021-03-15 22:00:00,-12,5,12,0.4166666666666667
101,1268,FYGH21,2021-03-15 02:00:00,4,2,4,0.5
102,1268,FYGH21,2021-03-15 03:00:00,1,1,1,1.0
103,1268,FYGH21,2021-03-15 04:00:00,-1,0,1,0.0
104,1268,FYGH21,2021-03-15 05:00:00,0,0,0,
105,1268,FYGH21,2021-03-15 06:00:00,0,0,0,
106,1268,FYGH21,2021-03-15 07:00:00,-1,3,4,0.75
107,1268,FYGH21,2021-03-15 08:00:00,8,13,25,0.52
108,1268,FYGH21,2021-03-15 09:00:00,-2,24,44,0.5454545454545454
109,1268,FYGH21,2021-03-15 10:00:00,17,18,40,0.45
110,1268,FYGH21,2021-03-15 11:00:00,23,20,42,0.47619047619047616
111,1268,FYGH21,2021-03-15 12:00:00,28,26,50,0.52
112,1268,FYGH21,2021-03-15 13:00:00,-4,35,58,0.603448275862069
113,1268,FYGH21,2021-03-15 14:00:00,42,28,41,0.6829268292682927
114,1268,FYGH21,2021-03-15 15:00:00,-7,13,25,0.52
115,1268,FYGH21,2021-03-15 16:00:00,0,0,0,
116,1268,FYGH21,2021-03-15 17:00:00,0,0,0,
117,1268,FYGH21,2021-03-15 18:00:00,0,0,0,
118,1268,FYGH21,2021-03-15 19:00:00,0,0,0,
119,1268,FYGH21,2021-03-15 20:00:00,-7,1,5,0.2
120,1268,STFH21,2021-03-15 02:00:00,1,0,3,0.0
121,1268,STFH21,2021-03-15 03:00:00,9,13,29,0.4482758620689655
122,1268,STFH21,2021-03-15 04:00:00,7,15,26,0.5769230769230769
123,1268,STFH21,2021-03-15 05:00:00,2,6,10,0.6
124,1268,STFH21,2021-03-15 06:00:00,0,3,4,0.75
125,1268,STFH21,2021-03-15 07:00:00,10,8,20,0.4
126,1268,STFH21,2021-03-15 08:00:00,1,20,43,0.46511627906976744
127,1268,STFH21,2021-03-15 09:00:00,1,38,74,0.5135135135135135
128,1268,STFH21,2021-03-15 10:00:00,-13,94,177,0.5310734463276836
129,1268,STFH21,2021-03-15 11:00:00,-14,105,214,0.49065420560747663
130,1268,STFH21,2021-03-15 12:00:00,-19,60,105,0.5714285714285714
131,1268,STFH21,2021-03-15 13:00:00,8,40,78,0.5128205128205128
132,1268,STFH21,2021-03-15 14:00:00,-9,40,85,0.47058823529411764
133,1268,STFH21,2021-03-15 15:00:00,8,125,258,0.4844961240310077
134,1268,STFH21,2021-03-15 16:00:00,0,1,2,0.5
135,1268,STFH21,2021-03-15 17:00:00,0,0,0,
136,1268,STFH21,2021-03-15 18:00:00,0,0,0,
137,1268,STFH21,2021-03-15 19:00:00,0,0,0,
138,1268,STFH21,2021-03-15 20:00:00,2,3,7,0.42857142857142855
139,1268,STFH21,2021-03-15 21:00:00,3,3,4,0.75
140,1268,STFH21,2021-03-15 22:00:00,-2,2,3,0.6666666666666666
141,1268,STFH21,2021-03-15 23:00:00,-3,2,3,0.6666666666666666
142,1268,TYGH21,2021-03-15 02:00:00,15,22,41,0.5365853658536586
143,1268,TYGH21,2021-03-15 03:00:00,-17,93,203,0.458128078817734
144,1268,TYGH21,2021-03-15 04:00:00,-42,109,199,0.5477386934673367
145,1268,TYGH21,2021-03-15 05:00:00,-33,82,170,0.4823529411764706
146,1268,TYGH21,2021-03-15 06:00:00,0,121,224,0.5401785714285714
147,1268,TYGH21,2021-03-15 07:00:00,-21,112,217,0.5161290322580645
148,1268,TYGH21,2021-03-15 08:00:00,69,368,731,0.5034199726402189
149,1268,TYGH21,2021-03-15 09:00:00,-47,569,1179,0.48261238337574214
150,1268,TYGH21,2021-03-15 10:00:00,203,627,1240,0.5056451612903226
151,1268,TYGH21,2021-03-15 11:00:00,30,454,873,0.5200458190148912
152,1268,TYGH21,2021-03-15 12:00:00,-17,341,707,0.4823196605374823
153,1268,TYGH21,2021-03-15 13:00:00,-278,661,1358,0.48674521354933725
154,1268,TYGH21,2021-03-15 14:00:00,41,478,950,0.5031578947368421
155,1268,TYGH21,2021-03-15 15:00:00,-5,219,394,0.5558375634517766
156,1268,TYGH21,2021-03-15 16:00:00,0,0,0,
157,1268,TYGH21,2021-03-15 17:00:00,0,0,0,
158,1268,TYGH21,2021-03-15 18:00:00,0,0,0,
159,1268,TYGH21,2021-03-15 19:00:00,0,0,0,
160,1268,TYGH21,2021-03-15 20:00:00,21,35,62,0.5645161290322581
161,1268,TYGH21,2021-03-15 21:00:00,29,24,41,0.5853658536585366
162,1268,TYGH21,2021-03-15 22:00:00,-16,17,26,0.6538461538461539
163,1268,TYGH21,2021-03-15 23:00:00,-1,4,9,0.4444444444444444
164,126WID,STFH21,2021-03-15 02:00:00,-6,1,3,0.3333333333333333
165,126WID,STFH21,2021-03-15 03:00:00,-3,7,13,0.5384615384615384
166,126WID,STFH21,2021-03-15 04:00:00,-3,7,12,0.5833333333333334
167,126WID,STFH21,2021-03-15 05:00:00,0,3,5,0.6
168,126WID,STFH21,2021-03-15 06:00:00,0,4,4,1.0
169,126WID,STFH21,2021-03-15 07:00:00,2,5,9,0.5555555555555556
170,126WID,STFH21,2021-03-15 08:00:00,3,5,17,0.29411764705882354
171,126WID,STFH21,2021-03-15 09:00:00,7,16,27,0.5925925925925926
172,126WID,STFH21,2021-03-15 10:00:00,-1,9,21,0.42857142857142855
173,126WID,STFH21,2021-03-15 11:00:00,5,11,20,0.55
174,126WID,STFH21,2021-03-15 12:00:00,0,0,0,
175,126WID,STFH21,2021-03-15 13:00:00,-1,6,12,0.5
176,126WID,STFH21,2021-03-15 14:00:00,0,2,5,0.4
177,126WID,STFH21,2021-03-15 15:00:00,6,4,9,0.4444444444444444
178,126WID,STFH21,2021-03-15 16:00:00,0,0,0,
179,126WID,STFH21,2021-03-15 17:00:00,0,0,0,
180,126WID,STFH21,2021-03-15 18:00:00,0,0,0,
181,126WID,STFH21,2021-03-15 19:00:00,0,0,0,
182,126WID,STFH21,2021-03-15 20:00:00,0,0,0,
183,126WID,STFH21,2021-03-15 21:00:00,0,0,0,
184,126WID,STFH21,2021-03-15 22:00:00,-2,0,1,0.0
185,126WID,STFH21,2021-03-15 23:00:00,1,4,4,1.0
186,126WID,TYGH21,2021-03-15 02:00:00,27,5,12,0.4166666666666667
187,126WID,TYGH21,2021-03-15 03:00:00,-22,25,61,0.4098360655737705
188,126WID,TYGH21,2021-03-15 04:00:00,21,27,50,0.54
189,126WID,TYGH21,2021-03-15 05:00:00,5,10,13,0.7692307692307693
190,126WID,TYGH21,2021-03-15 06:00:00,-12,41,70,0.5857142857142857
191,126WID,TYGH21,2021-03-15 07:00:00,26,24,45,0.5333333333333333
192,126WID,TYGH21,2021-03-15 08:00:00,120,157,299,0.5250836120401338
193,126WID,TYGH21,2021-03-15 09:00:00,-57,76,141,0.5390070921985816
194,126WID,TYGH21,2021-03-15 10:00:00,62,137,262,0.5229007633587787
195,126WID,TYGH21,2021-03-15 11:00:00,138,103,183,0.5628415300546448
196,126WID,TYGH21,2021-03-15 12:00:00,-19,68,127,0.5354330708661418
197,126WID,TYGH21,2021-03-15 13:00:00,-65,154,319,0.4827586206896552
198,126WID,TYGH21,2021-03-15 14:00:00,61,126,233,0.5407725321888412
199,126WID,TYGH21,2021-03-15 15:00:00,-49,59,123,0.4796747967479675
200,126WID,TYGH21,2021-03-15 16:00:00,0,0,0,
201,126WID,TYGH21,2021-03-15 17:00:00,0,0,0,
202,126WID,TYGH21,2021-03-15 18:00:00,0,0,0,
203,126WID,TYGH21,2021-03-15 19:00:00,0,0,0,
204,126WID,TYGH21,2021-03-15 20:00:00,0,0,0,
205,126WID,TYGH21,2021-03-15 21:00:00,0,0,0,
206,126WID,TYGH21,2021-03-15 22:00:00,-5,8,19,0.42105263157894735
207,126WID,TYGH21,2021-03-15 23:00:00,8,8,9,0.8888888888888888
208,126ZAQ39VIIU,FYGH21,2021-03-15 08:00:00,-18,9,18,0.5
209,126ZAQ39VIIU,FYGH21,2021-03-15 09:00:00,-11,10,19,0.5263157894736842
210,126ZAQ39VIIU,FYGH21,2021-03-15 10:00:00,-54,20,31,0.6451612903225806
211,126ZAQ39VIIU,FYGH21,2021-03-15 11:00:00,-13,19,32,0.59375
212,126ZAQ39VIIU,FYGH21,2021-03-15 12:00:00,-13,14,30,0.4666666666666667
213,126ZAQ39VIIU,FYGH21,2021-03-15 13:00:00,-16,23,47,0.48936170212765956
214,126ZAQ39VIIU,FYGH21,2021-03-15 14:00:00,-19,12,30,0.4
215,126ZAQ39VIIU,FYGH21,2021-03-15 15:00:00,16,12,26,0.46153846153846156
216,126ZAQ39VIIU,FYGH21,2021-03-15 16:00:00,0,3,5,0.6
217,126ZAQ39VIIU,STFH21,2021-03-15 02:00:00,-3,3,7,0.42857142857142855
218,126ZAQ39VIIU,STFH21,2021-03-15 03:00:00,7,24,52,0.46153846153846156
219,126ZAQ39VIIU,STFH21,2021-03-15 04:00:00,-3,15,25,0.6
220,126ZAQ39VIIU,STFH21,2021-03-15 05:00:00,-5,20,33,0.6060606060606061
221,126ZAQ39VIIU,STFH21,2021-03-15 06:00:00,8,18,36,0.5
222,126ZAQ39VIIU,STFH21,2021-03-15 07:00:00,-27,21,34,0.6176470588235294
223,126ZAQ39VIIU,STFH21,2021-03-15 08:00:00,6,21,37,0.5675675675675675
224,126ZAQ39VIIU,STFH21,2021-03-15 09:00:00,13,73,152,0.48026315789473684
225,126ZAQ39VIIU,STFH21,2021-03-15 10:00:00,-15,108,231,0.4675324675324675
226,126ZAQ39VIIU,STFH21,2021-03-15 11:00:00,-39,101,194,0.520618556701031
227,126ZAQ39VIIU,STFH21,2021-03-15 12:00:00,-12,61,104,0.5865384615384616
228,126ZAQ39VIIU,STFH21,2021-03-15 13:00:00,1,44,85,0.5176470588235295
229,126ZAQ39VIIU,STFH21,2021-03-15 14:00:00,-17,39,82,0.47560975609756095
230,126ZAQ39VIIU,STFH21,2021-03-15 15:00:00,-12,184,359,0.5125348189415042
231,126ZAQ39VIIU,STFH21,2021-03-15 16:00:00,5,38,77,0.4935064935064935
232,126ZAQ39VIIU,STFH21,2021-03-15 17:00:00,0,0,0,
233,126ZAQ39VIIU,STFH21,2021-03-15 18:00:00,0,0,0,
234,126ZAQ39VIIU,STFH21,2021-03-15 19:00:00,0,0,0,
235,126ZAQ39VIIU,STFH21,2021-03-15 20:00:00,0,0,0,
236,126ZAQ39VIIU,STFH21,2021-03-15 21:00:00,4,1,2,0.5
237,126ZAQ39VIIU,STFH21,2021-03-15 22:00:00,0,1,2,0.5
238,126ZAQ39VIIU,STFH21,2021-03-15 23:00:00,-2,4,8,0.5
239,126ZAQ39VIIU,TYGH21,2021-03-15 02:00:00,-11,20,39,0.5128205128205128
240,126ZAQ39VIIU,TYGH21,2021-03-15 03:00:00,-59,95,167,0.5688622754491018
241,126ZAQ39VIIU,TYGH21,2021-03-15 04:00:00,-14,74,155,0.4774193548387097
242,126ZAQ39VIIU,TYGH21,2021-03-15 05:00:00,-25,56,119,0.47058823529411764
243,126ZAQ39VIIU,TYGH21,2021-03-15 06:00:00,-18,116,218,0.5321100917431193
244,126ZAQ39VIIU,TYGH21,2021-03-15 07:00:00,-2,91,201,0.4527363184079602
245,126ZAQ39VIIU,TYGH21,2021-03-15 08:00:00,25,178,369,0.4823848238482385
246,126ZAQ39VIIU,TYGH21,2021-03-15 09:00:00,9,198,404,0.4900990099009901
247,126ZAQ39VIIU,TYGH21,2021-03-15 10:00:00,11,166,322,0.515527950310559
248,126ZAQ39VIIU,TYGH21,2021-03-15 11:00:00,4,120,260,0.46153846153846156
249,126ZAQ39VIIU,TYGH21,2021-03-15 12:00:00,52,109,234,0.4658119658119658
250,126ZAQ39VIIU,TYGH21,2021-03-15 13:00:00,-65,161,350,0.46
251,126ZAQ39VIIU,TYGH21,2021-03-15 14:00:00,-96,163,306,0.5326797385620915
252,126ZAQ39VIIU,TYGH21,2021-03-15 15:00:00,-36,145,300,0.48333333333333334
253,126ZAQ39VIIU,TYGH21,2021-03-15 16:00:00,19,28,52,0.5384615384615384
254,126ZAQ39VIIU,TYGH21,2021-03-15 17:00:00,0,0,0,
255,126ZAQ39VIIU,TYGH21,2021-03-15 18:00:00,0,0,0,
256,126ZAQ39VIIU,TYGH21,2021-03-15 19:00:00,0,0,0,
257,126ZAQ39VIIU,TYGH21,2021-03-15 20:00:00,17,14,22,0.6363636363636364
258,126ZAQ39VIIU,TYGH21,2021-03-15 21:00:00,-20,10,20,0.5
259,126ZAQ39VIIU,TYGH21,2021-03-15 22:00:00,16,14,26,0.5384615384615384
260,126ZAQ39VIIU,TYGH21,2021-03-15 23:00:00,-6,5,7,0.7142857142857143
261,554DBL6,STFH21,2021-03-15 02:00:00,-1,1,1,1.0
262,554DBL6,STFH21,2021-03-15 03:00:00,-5,5,5,1.0
263,554DBL6,STFH21,2021-03-15 04:00:00,4,5,12,0.4166666666666667
264,554DBL6,STFH21,2021-03-15 05:00:00,-6,6,10,0.6
265,554DBL6,STFH21,2021-03-15 06:00:00,-7,3,7,0.42857142857142855
266,554DBL6,STFH21,2021-03-15 07:00:00,-4,7,16,0.4375
267,554DBL6,STFH21,2021-03-15 08:00:00,-5,10,20,0.5
268,554DBL6,STFH21,2021-03-15 09:00:00,-13,18,32,0.5625
269,554DBL6,STFH21,2021-03-15 10:00:00,0,17,31,0.5483870967741935
270,554DBL6,STFH21,2021-03-15 11:00:00,-5,6,16,0.375
271,554DBL6,STFH21,2021-03-15 12:00:00,5,8,20,0.4
272,554DBL6,STFH21,2021-03-15 13:00:00,-4,8,10,0.8
273,554DBL6,STFH21,2021-03-15 14:00:00,6,10,21,0.47619047619047616
274,554DBL6,STFH21,2021-03-15 15:00:00,-10,4,13,0.3076923076923077
275,554DBL6,STFH21,2021-03-15 16:00:00,-10,4,8,0.5
276,554DBL6,STFH21,2021-03-15 17:00:00,0,0,0,
277,554DBL6,STFH21,2021-03-15 18:00:00,0,0,0,
278,554DBL6,STFH21,2021-03-15 19:00:00,0,0,0,
279,554DBL6,STFH21,2021-03-15 20:00:00,-4,14,28,0.5
280,554DBL6,STFH21,2021-03-15 21:00:00,2,1,1,1.0
281,554DBL6,STFH21,2021-03-15 22:00:00,2,0,1,0.0
282,554DBL6,STFH21,2021-03-15 23:00:00,1,1,2,0.5
283,554DBL6,TYGH21,2021-03-15 02:00:00,-6,12,24,0.5
284,554DBL6,TYGH21,2021-03-15 03:00:00,-2,18,39,0.46153846153846156
285,554DBL6,TYGH21,2021-03-15 04:00:00,-16,9,19,0.47368421052631576
286,554DBL6,TYGH21,2021-03-15 05:00:00,28,5,15,0.3333333333333333
287,554DBL6,TYGH21,2021-03-15 06:00:00,5,17,36,0.4722222222222222
288,554DBL6,TYGH21,2021-03-15 07:00:00,-16,18,34,0.5294117647058824
289,554DBL6,TYGH21,2021-03-15 08:00:00,-49,50,98,0.5102040816326531
290,554DBL6,TYGH21,2021-03-15 09:00:00,-4,22,41,0.5365853658536586
291,554DBL6,TYGH21,2021-03-15 10:00:00,50,24,49,0.4897959183673469
292,554DBL6,TYGH21,2021-03-15 11:00:00,9,33,63,0.5238095238095238
293,554DBL6,TYGH21,2021-03-15 12:00:00,-64,31,52,0.5961538461538461
294,554DBL6,TYGH21,2021-03-15 13:00:00,-26,36,74,0.4864864864864865
295,554DBL6,TYGH21,2021-03-15 14:00:00,2,44,93,0.4731182795698925
296,554DBL6,TYGH21,2021-03-15 15:00:00,-6,24,46,0.5217391304347826
297,554DBL6,TYGH21,2021-03-15 16:00:00,7,13,26,0.5
298,554DBL6,TYGH21,2021-03-15 17:00:00,0,0,0,
299,554DBL6,TYGH21,2021-03-15 18:00:00,0,0,0,
300,554DBL6,TYGH21,2021-03-15 19:00:00,0,0,0,
301,554DBL6,TYGH21,2021-03-15 20:00:00,15,25,68,0.36764705882352944
302,554DBL6,TYGH21,2021-03-15 21:00:00,13,7,16,0.4375
303,554DBL6,TYGH21,2021-03-15 22:00:00,40,12,27,0.4444444444444444
304,554DBL6,TYGH21,2021-03-15 23:00:00,12,10,16,0.625
305,042WY7UCV,STFM21,2021-03-16 03:00:00,-8,12,23,0.5217391304347826
306,042WY7UCV,STFM21,2021-03-16 04:00:00,2,3,5,0.6
307,042WY7UCV,STFM21,2021-03-16 05:00:00,0,1,2,0.5
308,042WY7UCV,STFM21,2021-03-16 06:00:00,2,1,4,0.25
309,042WY7UCV,STFM21,2021-03-16 07:00:00,-2,0,1,0.0
310,042WY7UCV,STFM21,2021-03-16 08:00:00,3,2,3,0.6666666666666666
311,042WY7UCV,STFM21,2021-03-16 09:00:00,-44,111,236,0.4703389830508475
312,042WY7UCV,STFM21,2021-03-16 10:00:00,26,157,326,0.4815950920245399
313,042WY7UCV,STFM21,2021-03-16 11:00:00,35,85,178,0.47752808988764045
314,042WY7UCV,STFM21,2021-03-16 12:00:00,27,20,44,0.45454545454545453
315,042WY7UCV,STFM21,2021-03-16 13:00:00,10,37,66,0.5606060606060606
316,042WY7UCV,STFM21,2021-03-16 14:00:00,-10,35,66,0.5303030303030303
317,042WY7UCV,STFM21,2021-03-16 15:00:00,-27,67,138,0.4855072463768116
318,042WY7UCV,STFM21,2021-03-16 16:00:00,1,13,23,0.5652173913043478
319,042WY7UCV,TYGM21,2021-03-16 03:00:00,-9,27,74,0.36486486486486486
320,042WY7UCV,TYGM21,2021-03-16 04:00:00,-28,27,55,0.4909090909090909
321,042WY7UCV,TYGM21,2021-03-16 05:00:00,11,13,41,0.3170731707317073
322,042WY7UCV,TYGM21,2021-03-16 06:00:00,4,19,43,0.4418604651162791
323,042WY7UCV,TYGM21,2021-03-16 07:00:00,-36,36,69,0.5217391304347826
324,042WY7UCV,TYGM21,2021-03-16 08:00:00,152,235,475,0.49473684210526314
325,042WY7UCV,TYGM21,2021-03-16 09:00:00,145,477,941,0.5069075451647184
326,042WY7UCV,TYGM21,2021-03-16 10:00:00,-73,312,612,0.5098039215686274
327,042WY7UCV,TYGM21,2021-03-16 11:00:00,147,263,542,0.48523985239852396
328,042WY7UCV,TYGM21,2021-03-16 12:00:00,-34,214,381,0.5616797900262467
329,042WY7UCV,TYGM21,2021-03-16 13:00:00,-70,113,239,0.47280334728033474
330,042WY7UCV,TYGM21,2021-03-16 14:00:00,20,200,352,0.5681818181818182
331,042WY7UCV,TYGM21,2021-03-16 15:00:00,39,138,254,0.5433070866141733
332,042WY7UCV,TYGM21,2021-03-16 16:00:00,17,9,17,0.5294117647058824
333,1265MMDIKQ6M2QH,FYGM21,2021-03-16 06:00:00,-2,2,3,0.6666666666666666
