,account,externalSymbol,datetime,signed_quantity,maker,trade,maker_ratio
2176,1268,STFM21,2021-03-18 05:30:00,1,7,9,0.7777777777777778
2177,1268,STFM21,2021-03-18 06:00:00,5,24,48,0.5
2178,1268,STFM21,2021-03-18 06:30:00,3,10,16,0.625
2179,1268,STFM21,2021-03-18 07:00:00,-10,7,26,0.2692307692307692
2180,1268,STFM21,2021-03-18 07:30:00,-3,11,18,0.6111111111111112
2181,1268,STFM21,2021-03-18 08:00:00,0,17,31,0.5483870967741935
2182,1268,STFM21,2021-03-18 08:30:00,14,54,106,0.5094339622641509
2183,1268,STFM21,2021-03-18 09:00:00,1,10,16,0.625
2184,1268,STFM21,2021-03-18 09:30:00,11,6,13,0.46153846153846156
2185,1268,STFM21,2021-03-18 10:00:00,4,18,31,0.5806451612903226
2186,1268,STFM21,2021-03-18 10:30:00,4,13,25,0.52
2187,1268,STFM21,2021-03-18 11:00:00,0,12,21,0.5714285714285714
2188,1268,STFM21,2021-03-18 11:30:00,-5,13,22,0.5909090909090909
2189,1268,STFM21,2021-03-18 12:00:00,-7,0,7,0.0
2190,1268,STFM21,2021-03-18 12:30:00,-7,4,9,0.4444444444444444
2191,1268,STFM21,2021-03-18 13:00:00,-2,5,8,0.625
2192,1268,STFM21,2021-03-18 13:30:00,2,1,3,0.3333333333333333
2193,1268,STFM21,2021-03-18 14:00:00,4,6,15,0.4
2194,1268,STFM21,2021-03-18 14:30:00,-3,3,5,0.6
2195,1268,STFM21,2021-03-18 15:00:00,4,1,9,0.1111111111111111
2196,1268,STFM21,2021-03-18 15:30:00,20,33,57,0.5789473684210527
2197,1268,STFM21,2021-03-18 16:00:00,2,2,6,0.3333333333333333
2198,1268,STFM21,2021-03-18 16:30:00,0,0,0,
2199,1268,STFM21,2021-03-18 17:00:00,0,0,0,
2200,1268,STFM21,2021-03-18 17:30:00,0,0,0,
2201,1268,STFM21,2021-03-18 18:00:00,0,0,0,
2202,1268,STFM21,2021-03-18 18:30:00,0,0,0,
2203,1268,STFM21,2021-03-18 19:00:00,0,0,0,
2204,1268,STFM21,2021-03-18 19:30:00,0,0,0,
2205,1268,STFM21,2021-03-18 20:00:00,7,11,23,0.4782608695652174
2206,1268,STFM21,2021-03-18 20:30:00,2,1,1,1.0
2207,1268,STFM21,2021-03-18 21:00:00,1,0,3,0.0
2208,1268,STFM21,2021-03-18 21:30:00,-1,0,1,0.0
2209,1268,STFM21,2021-03-18 22:00:00,0,0,0,
2210,1268,STFM21,2021-03-18 22:30:00,0,0,0,
2211,1268,STFM21,2021-03-18 23:00:00,0,0,0,
2212,1268,STFM21,2021-03-18 23:30:00,-3,3,4,0.75
2213,1268,TYGU21,2021-03-18 02:30:00,7,16,29,0.5517241379310345
2214,1268,TYGU21,2021-03-18 03:00:00,22,74,166,0.4457831325301205
2215,1268,TYGU21,2021-03-18 03:30:00,-14,48,105,0.45714285714285713
2216,1268,TYGU21,2021-03-18 04:00:00,-28,41,82,0.5
2217,1268,TYGU21,2021-03-18 04:30:00,3,29,58,0.5
2218,1268,TYGU21,2021-03-18 05:00:00,5,30,65,0.46153846153846156
2219,1268,TYGU21,2021-03-18 05:30:00,23,19,48,0.3958333333333333
2220,1268,TYGU21,2021-03-18 06:00:00,-17,24,53,0.4528301886792453
2221,1268,TYGU21,2021-03-18 06:30:00,4,23,45,0.5111111111111111
2222,1268,TYGU21,2021-03-18 07:00:00,-4,31,73,0.4246575342465753
2223,1268,TYGU21,2021-03-18 07:30:00,-6,86,177,0.4858757062146893
2224,1268,TYGU21,2021-03-18 08:00:00,-2,147,302,0.4867549668874172
2225,1268,TYGU21,2021-03-18 08:30:00,-45,535,985,0.5431472081218274
2226,1268,TYGU21,2021-03-18 09:00:00,61,238,491,0.4847250509164969
2227,1268,TYGU21,2021-03-18 09:30:00,99,329,664,0.4954819277108434
2228,1268,TYGU21,2021-03-18 10:00:00,9,166,338,0.4911242603550296
2229,1268,TYGU21,2021-03-18 10:30:00,-19,118,262,0.45038167938931295
2230,1268,TYGU21,2021-03-18 11:00:00,-69,100,214,0.4672897196261682
2231,1268,TYGU21,2021-03-18 11:30:00,22,111,222,0.5
2232,1268,TYGU21,2021-03-18 12:00:00,-19,119,235,0.5063829787234042
2233,1268,TYGU21,2021-03-18 12:30:00,30,96,200,0.48
2234,1268,TYGU21,2021-03-18 13:00:00,-37,102,198,0.5151515151515151
2235,1268,TYGU21,2021-03-18 13:30:00,-46,82,150,0.5466666666666666
2236,1268,TYGU21,2021-03-18 14:00:00,-13,85,171,0.49707602339181284
2237,1268,TYGU21,2021-03-18 14:30:00,74,80,154,0.5194805194805194
2238,1268,TYGU21,2021-03-18 15:00:00,3,47,109,0.43119266055045874
2239,1268,TYGU21,2021-03-18 15:30:00,-7,0,4,0.0
2240,1268,TYGU21,2021-03-18 16:00:00,0,0,0,
2241,1268,TYGU21,2021-03-18 16:30:00,0,0,0,
2242,1268,TYGU21,2021-03-18 17:00:00,0,0,0,
2243,1268,TYGU21,2021-03-18 17:30:00,0,0,0,
2244,1268,TYGU21,2021-03-18 18:00:00,0,0,0,
2245,1268,TYGU21,2021-03-18 18:30:00,0,0,0,
2246,1268,TYGU21,2021-03-18 19:00:00,0,0,0,
2247,1268,TYGU21,2021-03-18 19:30:00,0,0,0,
2248,1268,TYGU21,2021-03-18 20:00:00,-15,30,49,0.6122448979591837
2249,1268,TYGU21,2021-03-18 20:30:00,9,8,18,0.4444444444444444
2250,1268,TYGU21,2021-03-18 21:00:00,3,8,21,0.38095238095238093
2251,1268,TYGU21,2021-03-18 21:30:00,-3,9,15,0.6
2252,1268,TYGU21,2021-03-18 22:00:00,8,11,15,0.7333333333333333
2253,1268,TYGU21,2021-03-18 22:30:00,0,4,7,0.5714285714285714
2254,1268,TYGU21,2021-03-18 23:00:00,3,2,3,0.6666666666666666
2255,1268,TYGU21,2021-03-18 23:30:00,4,8,20,0.4
2256,126WID,FYGU21,2021-03-18 07:30:00,2,1,1,1.0
2257,126WID,FYGU21,2021-03-18 08:00:00,6,5,9,0.5555555555555556
2258,126WID,FYGU21,2021-03-18 08:30:00,-37,39,61,0.639344262295082
2259,126WID,FYGU21,2021-03-18 09:00:00,-22,12,19,0.631578947368421
2260,126WID,FYGU21,2021-03-18 09:30:00,16,18,28,0.6428571428571429
2261,126WID,FYGU21,2021-03-18 10:00:00,-18,8,10,0.8
2262,126WID,FYGU21,2021-03-18 10:30:00,23,6,9,0.6666666666666666
2263,126WID,FYGU21,2021-03-18 11:00:00,6,4,8,0.5
2264,126WID,FYGU21,2021-03-18 11:30:00,33,5,19,0.2631578947368421
2265,126WID,FYGU21,2021-03-18 12:00:00,-12,2,4,0.5
2266,126WID,FYGU21,2021-03-18 12:30:00,-23,5,6,0.8333333333333334
2267,126WID,FYGU21,2021-03-18 13:00:00,-8,8,14,0.5714285714285714
2268,126WID,FYGU21,2021-03-18 13:30:00,0,0,0,
2269,126WID,FYGU21,2021-03-18 14:00:00,7,0,1,0.0
2270,126WID,FYGU21,2021-03-18 14:30:00,7,1,1,1.0
2271,126WID,FYGU21,2021-03-18 15:00:00,-24,6,8,0.75
2272,126WID,FYGU21,2021-03-18 15:30:00,5,3,3,1.0
2273,126WID,STFM21,2021-03-18 02:30:00,-4,7,9,0.7777777777777778
2274,126WID,STFM21,2021-03-18 03:00:00,-4,28,56,0.5
2275,126WID,STFM21,2021-03-18 03:30:00,-9,23,36,0.6388888888888888
2276,126WID,STFM21,2021-03-18 04:00:00,-6,9,16,0.5625
2277,126WID,STFM21,2021-03-18 04:30:00,-8,11,15,0.7333333333333333
2278,126WID,STFM21,2021-03-18 05:00:00,-2,6,14,0.42857142857142855
2279,126WID,STFM21,2021-03-18 05:30:00,-3,4,12,0.3333333333333333
2280,126WID,STFM21,2021-03-18 06:00:00,7,23,31,0.7419354838709677
2281,126WID,STFM21,2021-03-18 06:30:00,-5,5,16,0.3125
2282,126WID,STFM21,2021-03-18 07:00:00,-8,14,22,0.6363636363636364
2283,126WID,STFM21,2021-03-18 07:30:00,-3,11,21,0.5238095238095238
2284,126WID,STFM21,2021-03-18 08:00:00,5,15,22,0.6818181818181818
2285,126WID,STFM21,2021-03-18 08:30:00,1,39,71,0.5492957746478874
2286,126WID,STFM21,2021-03-18 09:00:00,-2,6,12,0.5
2287,126WID,STFM21,2021-03-18 09:30:00,35,114,230,0.4956521739130435
2288,126WID,STFM21,2021-03-18 10:00:00,22,44,87,0.5057471264367817
2289,126WID,STFM21,2021-03-18 10:30:00,-5,62,114,0.543859649122807
2290,126WID,STFM21,2021-03-18 11:00:00,-16,30,55,0.5454545454545454
2291,126WID,STFM21,2021-03-18 11:30:00,9,17,48,0.3541666666666667
2292,126WID,STFM21,2021-03-18 12:00:00,5,9,19,0.47368421052631576
2293,126WID,STFM21,2021-03-18 12:30:00,1,9,14,0.6428571428571429
2294,126WID,STFM21,2021-03-18 13:00:00,-4,7,11,0.6363636363636364
2295,126WID,STFM21,2021-03-18 13:30:00,0,3,8,0.375
2296,126WID,STFM21,2021-03-18 14:00:00,-3,6,10,0.6
2297,126WID,STFM21,2021-03-18 14:30:00,-5,3,6,0.5
2298,126WID,STFM21,2021-03-18 15:00:00,-5,13,28,0.4642857142857143
2299,126WID,STFM21,2021-03-18 15:30:00,-16,31,53,0.5849056603773585
2300,126WID,STFM21,2021-03-18 16:00:00,0,0,0,
2301,126WID,STFM21,2021-03-18 16:30:00,0,0,0,
2302,126WID,STFM21,2021-03-18 17:00:00,0,0,0,
2303,126WID,STFM21,2021-03-18 17:30:00,0,0,0,
2304,126WID,STFM21,2021-03-18 18:00:00,0,0,0,
2305,126WID,STFM21,2021-03-18 18:30:00,0,0,0,
2306,126WID,STFM21,2021-03-18 19:00:00,0,0,0,
2307,126WID,STFM21,2021-03-18 19:30:00,0,0,0,
2308,126WID,STFM21,2021-03-18 20:00:00,0,0,0,
2309,126WID,STFM21,2021-03-18 20:30:00,0,0,0,
2310,126WID,STFM21,2021-03-18 21:00:00,-4,2,2,1.0
2311,126WID,STFM21,2021-03-18 21:30:00,0,0,0,
2312,126WID,STFM21,2021-03-18 22:00:00,-3,7,12,0.5833333333333334
2313,126WID,STFM21,2021-03-18 22:30:00,0,0,0,
2314,126WID,STFM21,2021-03-18 23:00:00,6,4,5,0.8
2315,126WID,STFM21,2021-03-18 23:30:00,2,1,2,0.5
2316,126WID,TYGU21,2021-03-18 02:30:00,4,16,38,0.42105263157894735
2317,126WID,TYGU21,2021-03-18 03:00:00,-127,123,250,0.492
2318,126WID,TYGU21,2021-03-18 03:30:00,45,71,158,0.44936708860759494
2319,126WID,TYGU21,2021-03-18 04:00:00,-26,41,79,0.5189873417721519
2320,126WID,TYGU21,2021-03-18 04:30:00,14,71,131,0.5419847328244275
2321,126WID,TYGU21,2021-03-18 05:00:00,24,53,105,0.5047619047619047
2322,126WID,TYGU21,2021-03-18 05:30:00,-19,33,77,0.42857142857142855
2323,126WID,TYGU21,2021-03-18 06:00:00,-28,55,100,0.55
2324,126WID,TYGU21,2021-03-18 06:30:00,-36,20,50,0.4
2325,126WID,TYGU21,2021-03-18 07:00:00,50,97,180,0.5388888888888889
2326,126WID,TYGU21,2021-03-18 07:30:00,-75,81,157,0.5159235668789809
2327,126WID,TYGU21,2021-03-18 08:00:00,-68,293,602,0.4867109634551495
2328,126WID,TYGU21,2021-03-18 08:30:00,229,1019,2014,0.5059582919563058
2329,126WID,TYGU21,2021-03-18 09:00:00,-91,362,702,0.5156695156695157
2330,126WID,TYGU21,2021-03-18 09:30:00,104,469,973,0.48201438848920863
2331,126WID,TYGU21,2021-03-18 10:00:00,-91,411,805,0.5105590062111801
2332,126WID,TYGU21,2021-03-18 10:30:00,16,379,761,0.4980289093298292
2333,126WID,TYGU21,2021-03-18 11:00:00,22,198,383,0.5169712793733682
2334,126WID,TYGU21,2021-03-18 11:30:00,-40,188,379,0.49604221635883905
2335,126WID,TYGU21,2021-03-18 12:00:00,-80,239,499,0.4789579158316633
2336,126WID,TYGU21,2021-03-18 12:30:00,-41,158,306,0.5163398692810458
2337,126WID,TYGU21,2021-03-18 13:00:00,30,182,357,0.5098039215686274
2338,126WID,TYGU21,2021-03-18 13:30:00,-60,126,238,0.5294117647058824
2339,126WID,TYGU21,2021-03-18 14:00:00,-6,58,114,0.5087719298245614
2340,126WID,TYGU21,2021-03-18 14:30:00,-1,54,111,0.4864864864864865
2341,126WID,TYGU21,2021-03-18 15:00:00,28,116,221,0.5248868778280543
2342,126WID,TYGU21,2021-03-18 15:30:00,-36,75,152,0.4934210526315789
2343,126WID,TYGU21,2021-03-18 16:00:00,0,0,0,
2344,126WID,TYGU21,2021-03-18 16:30:00,0,0,0,
2345,126WID,TYGU21,2021-03-18 17:00:00,0,0,0,
2346,126WID,TYGU21,2021-03-18 17:30:00,0,0,0,
2347,126WID,TYGU21,2021-03-18 18:00:00,0,0,0,
2348,126WID,TYGU21,2021-03-18 18:30:00,0,0,0,
2349,126WID,TYGU21,2021-03-18 19:00:00,0,0,0,
2350,126WID,TYGU21,2021-03-18 19:30:00,0,0,0,
2351,126WID,TYGU21,2021-03-18 20:00:00,0,0,0,
2352,126WID,TYGU21,2021-03-18 20:30:00,0,0,0,
2353,126WID,TYGU21,2021-03-18 21:00:00,-3,7,11,0.6363636363636364
2354,126WID,TYGU21,2021-03-18 21:30:00,0,0,0,
2355,126WID,TYGU21,2021-03-18 22:00:00,-17,13,20,0.65
2356,126WID,TYGU21,2021-03-18 22:30:00,9,3,11,0.2727272727272727
2357,126WID,TYGU21,2021-03-18 23:00:00,-18,4,13,0.3076923076923077
2358,126WID,TYGU21,2021-03-18 23:30:00,6,10,23,0.43478260869565216
2359,126ZAQ39VIIU,FYGU21,2021-03-18 08:00:00,-48,9,24,0.375
2360,126ZAQ39VIIU,FYGU21,2021-03-18 08:30:00,15,36,72,0.5
2361,126ZAQ39VIIU,FYGU21,2021-03-18 09:00:00,25,25,36,0.6944444444444444
2362,126ZAQ39VIIU,FYGU21,2021-03-18 09:30:00,17,32,50,0.64
2363,126ZAQ39VIIU,FYGU21,2021-03-18 10:00:00,-18,16,26,0.6153846153846154
2364,126ZAQ39VIIU,FYGU21,2021-03-18 10:30:00,4,14,21,0.6666666666666666
2365,126ZAQ39VIIU,FYGU21,2021-03-18 11:00:00,8,6,17,0.35294117647058826
2366,126ZAQ39VIIU,FYGU21,2021-03-18 11:30:00,21,6,13,0.46153846153846156
2367,126ZAQ39VIIU,FYGU21,2021-03-18 12:00:00,8,7,14,0.5
2368,126ZAQ39VIIU,FYGU21,2021-03-18 12:30:00,-14,12,18,0.6666666666666666
2369,126ZAQ39VIIU,FYGU21,2021-03-18 13:00:00,4,7,14,0.5
2370,126ZAQ39VIIU,FYGU21,2021-03-18 13:30:00,-7,4,5,0.8
2371,126ZAQ39VIIU,FYGU21,2021-03-18 14:00:00,0,2,4,0.5
2372,126ZAQ39VIIU,FYGU21,2021-03-18 14:30:00,-20,7,16,0.4375
2373,126ZAQ39VIIU,FYGU21,2021-03-18 15:00:00,15,13,24,0.5416666666666666
2374,126ZAQ39VIIU,FYGU21,2021-03-18 15:30:00,-2,8,17,0.47058823529411764
2375,126ZAQ39VIIU,FYGU21,2021-03-18 16:00:00,-7,11,22,0.5
2376,126ZAQ39VIIU,STFM21,2021-03-18 02:30:00,4,10,23,0.43478260869565216
2377,126ZAQ39VIIU,STFM21,2021-03-18 03:00:00,6,21,45,0.4666666666666667
2378,126ZAQ39VIIU,STFM21,2021-03-18 03:30:00,2,17,30,0.5666666666666667
2379,126ZAQ39VIIU,STFM21,2021-03-18 04:00:00,7,12,36,0.3333333333333333
2380,126ZAQ39VIIU,STFM21,2021-03-18 04:30:00,-8,13,26,0.5
2381,126ZAQ39VIIU,STFM21,2021-03-18 05:00:00,-3,16,35,0.45714285714285713
2382,126ZAQ39VIIU,STFM21,2021-03-18 05:30:00,13,12,23,0.5217391304347826
2383,126ZAQ39VIIU,STFM21,2021-03-18 06:00:00,-11,10,32,0.3125
2384,126ZAQ39VIIU,STFM21,2021-03-18 06:30:00,5,10,19,0.5263157894736842
2385,126ZAQ39VIIU,STFM21,2021-03-18 07:00:00,9,21,38,0.5526315789473685
2386,126ZAQ39VIIU,STFM21,2021-03-18 07:30:00,-3,13,32,0.40625
2387,126ZAQ39VIIU,STFM21,2021-03-18 08:00:00,-4,9,17,0.5294117647058824
2388,126ZAQ39VIIU,STFM21,2021-03-18 08:30:00,-9,31,68,0.45588235294117646
2389,126ZAQ39VIIU,STFM21,2021-03-18 09:00:00,8,15,32,0.46875
2390,126ZAQ39VIIU,STFM21,2021-03-18 09:30:00,-7,77,156,0.4935897435897436
2391,126ZAQ39VIIU,STFM21,2021-03-18 10:00:00,-11,46,81,0.5679012345679012
2392,126ZAQ39VIIU,STFM21,2021-03-18 10:30:00,11,31,73,0.4246575342465753
2393,126ZAQ39VIIU,STFM21,2021-03-18 11:00:00,-20,16,28,0.5714285714285714
2394,126ZAQ39VIIU,STFM21,2021-03-18 11:30:00,-10,36,61,0.5901639344262295
2395,126ZAQ39VIIU,STFM21,2021-03-18 12:00:00,-3,26,41,0.6341463414634146
2396,126ZAQ39VIIU,STFM21,2021-03-18 12:30:00,8,10,21,0.47619047619047616
2397,126ZAQ39VIIU,STFM21,2021-03-18 13:00:00,5,17,25,0.68
2398,126ZAQ39VIIU,STFM21,2021-03-18 13:30:00,-4,6,10,0.6
2399,126ZAQ39VIIU,STFM21,2021-03-18 14:00:00,10,8,15,0.5333333333333333
2400,126ZAQ39VIIU,STFM21,2021-03-18 14:30:00,3,6,12,0.5
2401,126ZAQ39VIIU,STFM21,2021-03-18 15:00:00,-2,21,38,0.5526315789473685
2402,126ZAQ39VIIU,STFM21,2021-03-18 15:30:00,-29,50,108,0.46296296296296297
2403,126ZAQ39VIIU,STFM21,2021-03-18 16:00:00,13,34,69,0.4927536231884058
2404,126ZAQ39VIIU,STFM21,2021-03-18 16:30:00,0,0,0,
2405,126ZAQ39VIIU,STFM21,2021-03-18 17:00:00,0,0,0,
2406,126ZAQ39VIIU,STFM21,2021-03-18 17:30:00,0,0,0,
2407,126ZAQ39VIIU,STFM21,2021-03-18 18:00:00,0,0,0,
2408,126ZAQ39VIIU,STFM21,2021-03-18 18:30:00,0,0,0,
2409,126ZAQ39VIIU,STFM21,2021-03-18 19:00:00,0,0,0,
2410,126ZAQ39VIIU,STFM21,2021-03-18 19:30:00,0,0,0,
2411,126ZAQ39VIIU,STFM21,2021-03-18 20:00:00,0,0,0,
2412,126ZAQ39VIIU,STFM21,2021-03-18 20:30:00,0,0,0,
2413,126ZAQ39VIIU,STFM21,2021-03-18 21:00:00,0,0,0,
2414,126ZAQ39VIIU,STFM21,2021-03-18 21:30:00,0,0,0,
2415,126ZAQ39VIIU,STFM21,2021-03-18 22:00:00,7,4,8,0.5
2416,126ZAQ39VIIU,STFM21,2021-03-18 22:30:00,0,0,0,
2417,126ZAQ39VIIU,STFM21,2021-03-18 23:00:00,-7,4,8,0.5
2418,126ZAQ39VIIU,STFM21,2021-03-18 23:30:00,-1,0,1,0.0
2419,126ZAQ39VIIU,TYGU21,2021-03-18 02:30:00,-19,15,28,0.5357142857142857
2420,126ZAQ39VIIU,TYGU21,2021-03-18 03:00:00,21,52,101,0.5148514851485149
2421,126ZAQ39VIIU,TYGU21,2021-03-18 03:30:00,5,28,51,0.5490196078431373
2422,126ZAQ39VIIU,TYGU21,2021-03-18 04:00:00,2,18,30,0.6
2423,126ZAQ39VIIU,TYGU21,2021-03-18 04:30:00,4,21,41,0.5121951219512195
2424,126ZAQ39VIIU,TYGU21,2021-03-18 05:00:00,-21,27,58,0.46551724137931033
2425,126ZAQ39VIIU,TYGU21,2021-03-18 05:30:00,18,22,50,0.44
2426,126ZAQ39VIIU,TYGU21,2021-03-18 06:00:00,-10,29,58,0.5
2427,126ZAQ39VIIU,TYGU21,2021-03-18 06:30:00,-8,26,52,0.5
2428,126ZAQ39VIIU,TYGU21,2021-03-18 07:00:00,-32,32,59,0.5423728813559322
2429,126ZAQ39VIIU,TYGU21,2021-03-18 07:30:00,-22,64,131,0.48854961832061067
2430,126ZAQ39VIIU,TYGU21,2021-03-18 08:00:00,5,117,246,0.47560975609756095
2431,126ZAQ39VIIU,TYGU21,2021-03-18 08:30:00,-36,352,712,0.4943820224719101
2432,126ZAQ39VIIU,TYGU21,2021-03-18 09:00:00,65,234,466,0.5021459227467812
2433,126ZAQ39VIIU,TYGU21,2021-03-18 09:30:00,7,260,534,0.4868913857677903
2434,126ZAQ39VIIU,TYGU21,2021-03-18 10:00:00,-27,104,195,0.5333333333333333
2435,126ZAQ39VIIU,TYGU21,2021-03-18 10:30:00,-14,117,227,0.5154185022026432
2436,126ZAQ39VIIU,TYGU21,2021-03-18 11:00:00,-5,87,180,0.48333333333333334
2437,126ZAQ39VIIU,TYGU21,2021-03-18 11:30:00,6,124,255,0.48627450980392156
2438,126ZAQ39VIIU,TYGU21,2021-03-18 12:00:00,-2,99,193,0.5129533678756477
2439,126ZAQ39VIIU,TYGU21,2021-03-18 12:30:00,20,57,94,0.6063829787234043
2440,126ZAQ39VIIU,TYGU21,2021-03-18 13:00:00,23,71,142,0.5
2441,126ZAQ39VIIU,TYGU21,2021-03-18 13:30:00,-12,53,98,0.5408163265306123
2442,126ZAQ39VIIU,TYGU21,2021-03-18 14:00:00,17,56,108,0.5185185185185185
2443,126ZAQ39VIIU,TYGU21,2021-03-18 14:30:00,-17,52,109,0.47706422018348627
2444,126ZAQ39VIIU,TYGU21,2021-03-18 15:00:00,-36,48,96,0.5
2445,126ZAQ39VIIU,TYGU21,2021-03-18 15:30:00,22,59,122,0.48360655737704916
2446,126ZAQ39VIIU,TYGU21,2021-03-18 16:00:00,-26,33,71,0.4647887323943662
2447,126ZAQ39VIIU,TYGU21,2021-03-18 16:30:00,0,0,0,
2448,126ZAQ39VIIU,TYGU21,2021-03-18 17:00:00,0,0,0,
2449,126ZAQ39VIIU,TYGU21,2021-03-18 17:30:00,0,0,0,
2450,126ZAQ39VIIU,TYGU21,2021-03-18 18:00:00,0,0,0,
2451,126ZAQ39VIIU,TYGU21,2021-03-18 18:30:00,0,0,0,
2452,126ZAQ39VIIU,TYGU21,2021-03-18 19:00:00,0,0,0,
2453,126ZAQ39VIIU,TYGU21,2021-03-18 19:30:00,0,0,0,
2454,126ZAQ39VIIU,TYGU21,2021-03-18 20:00:00,0,0,0,
2455,126ZAQ39VIIU,TYGU21,2021-03-18 20:30:00,0,0,0,
2456,126ZAQ39VIIU,TYGU21,2021-03-18 21:00:00,-1,1,3,0.3333333333333333
2457,126ZAQ39VIIU,TYGU21,2021-03-18 21:30:00,0,0,0,
2458,126ZAQ39VIIU,TYGU21,2021-03-18 22:00:00,1,6,8,0.75
2459,126ZAQ39VIIU,TYGU21,2021-03-18 22:30:00,-7,3,4,0.75
2460,126ZAQ39VIIU,TYGU21,2021-03-18 23:00:00,4,3,4,0.75
2461,126ZAQ39VIIU,TYGU21,2021-03-18 23:30:00,10,5,8,0.625
2462,1687BBF6P5,TYGU21,2021-03-18 03:00:00,4,4,10,0.4
2463,1687BBF6P5,TYGU21,2021-03-18 03:30:00,1,3,4,0.75
2464,1687BBF6P5,TYGU21,2021-03-18 04:00:00,3,1,3,0.3333333333333333
2465,1687BBF6P5,TYGU21,2021-03-18 04:30:00,-1,4,5,0.8
2466,1687BBF6P5,TYGU21,2021-03-18 05:00:00,8,8,8,1.0
2467,1687BBF6P5,TYGU21,2021-03-18 05:30:00,3,6,12,0.5
2468,1687BBF6P5,TYGU21,2021-03-18 06:00:00,14,8,20,0.4
2469,1687BBF6P5,TYGU21,2021-03-18 06:30:00,-14,5,14,0.35714285714285715
2470,1687BBF6P5,TYGU21,2021-03-18 07:00:00,-12,1,4,0.25
2471,1687BBF6P5,TYGU21,2021-03-18 07:30:00,-8,10,21,0.47619047619047616
2472,1687BBF6P5,TYGU21,2021-03-18 08:00:00,-5,36,79,0.45569620253164556
2473,1687BBF6P5,TYGU21,2021-03-18 08:30:00,17,59,118,0.5
2474,1687BBF6P5,TYGU21,2021-03-18 09:00:00,22,48,101,0.4752475247524752
2475,1687BBF6P5,TYGU21,2021-03-18 09:30:00,7,136,258,0.5271317829457365
2476,1687BBF6P5,TYGU21,2021-03-18 10:00:00,61,71,128,0.5546875
2477,1687BBF6P5,TYGU21,2021-03-18 10:30:00,7,31,62,0.5
2478,1687BBF6P5,TYGU21,2021-03-18 11:00:00,-6,32,52,0.6153846153846154
2479,1687BBF6P5,TYGU21,2021-03-18 11:30:00,23,26,61,0.4262295081967213
2480,1687BBF6P5,TYGU21,2021-03-18 12:00:00,-2,31,54,0.5740740740740741
2481,1687BBF6P5,TYGU21,2021-03-18 12:30:00,17,47,93,0.5053763440860215
2482,1687BBF6P5,TYGU21,2021-03-18 13:00:00,-56,66,126,0.5238095238095238
2483,1687BBF6P5,TYGU21,2021-03-18 13:30:00,-10,20,53,0.37735849056603776
2484,1687BBF6P5,TYGU21,2021-03-18 14:00:00,22,21,36,0.5833333333333334
2485,1687BBF6P5,TYGU21,2021-03-18 14:30:00,-16,21,48,0.4375
2486,1687BBF6P5,TYGU21,2021-03-18 15:00:00,-20,33,61,0.5409836065573771
2487,1687BBF6P5,TYGU21,2021-03-18 15:30:00,-4,22,39,0.5641025641025641
2488,1687BBF6P5,TYGU21,2021-03-18 16:00:00,-2,12,25,0.48
2489,554DBL6,STFM21,2021-03-18 02:30:00,4,6,8,0.75
2490,554DBL6,STFM21,2021-03-18 03:00:00,11,29,56,0.5178571428571429
2491,554DBL6,STFM21,2021-03-18 03:30:00,-5,6,12,0.5
2492,554DBL6,STFM21,2021-03-18 04:00:00,2,1,3,0.3333333333333333
2493,554DBL6,STFM21,2021-03-18 04:30:00,1,3,9,0.3333333333333333
2494,554DBL6,STFM21,2021-03-18 05:00:00,3,5,12,0.4166666666666667
2495,554DBL6,STFM21,2021-03-18 05:30:00,0,5,11,0.45454545454545453
2496,554DBL6,STFM21,2021-03-18 06:00:00,2,5,12,0.4166666666666667
2497,554DBL6,STFM21,2021-03-18 06:30:00,1,4,7,0.5714285714285714
2498,554DBL6,STFM21,2021-03-18 07:00:00,1,8,17,0.47058823529411764
2499,554DBL6,STFM21,2021-03-18 07:30:00,1,8,18,0.4444444444444444
2500,554DBL6,STFM21,2021-03-18 08:00:00,-13,4,10,0.4
2501,554DBL6,STFM21,2021-03-18 08:30:00,-4,18,41,0.43902439024390244
2502,554DBL6,STFM21,2021-03-18 09:00:00,2,10,21,0.47619047619047616
2503,554DBL6,STFM21,2021-03-18 09:30:00,4,47,99,0.47474747474747475
2504,554DBL6,STFM21,2021-03-18 10:00:00,7,1,7,0.14285714285714285
2505,554DBL6,STFM21,2021-03-18 10:30:00,-9,14,27,0.5185185185185185
2506,554DBL6,STFM21,2021-03-18 11:00:00,5,10,22,0.45454545454545453
2507,554DBL6,STFM21,2021-03-18 11:30:00,2,7,12,0.5833333333333334
2508,554DBL6,STFM21,2021-03-18 12:00:00,11,12,18,0.6666666666666666
2509,554DBL6,STFM21,2021-03-18 12:30:00,9,5,6,0.8333333333333334
2510,554DBL6,STFM21,2021-03-18 13:00:00,1,2,4,0.5
2511,554DBL6,STFM21,2021-03-18 13:30:00,3,0,2,0.0
2512,554DBL6,STFM21,2021-03-18 14:00:00,-1,5,8,0.625
2513,554DBL6,STFM21,2021-03-18 14:30:00,3,3,8,0.375
2514,554DBL6,STFM21,2021-03-18 15:00:00,1,5,9,0.5555555555555556
2515,554DBL6,STFM21,2021-03-18 15:30:00,5,14,30,0.4666666666666667
2516,554DBL6,STFM21,2021-03-18 16:00:00,-2,7,18,0.3888888888888889
