,account,externalSymbol,datetime,signed_quantity,maker,trade,maker_ratio
92,042WY7UCV,STFM21,2021-03-16 12:00:00,0,159,314,0.5063694267515924
93,042WY7UCV,STFM21,2021-03-16 16:00:00,1,13,23,0.5652173913043478
94,042WY7UCV,TYGM21,2021-03-16 00:00:00,-9,27,74,0.36486486486486486
95,042WY7UCV,TYGM21,2021-03-16 04:00:00,-49,95,208,0.4567307692307692
96,042WY7UCV,TYGM21,2021-03-16 08:00:00,371,1287,2570,0.5007782101167315
97,042WY7UCV,TYGM21,2021-03-16 12:00:00,-45,665,1226,0.5424143556280587
98,042WY7UCV,TYGM21,2021-03-16 16:00:00,17,9,17,0.5294117647058824
99,1265MMDIKQ6M2QH,FYGM21,2021-03-16 04:00:00,-11,12,25,0.48
100,1265MMDIKQ6M2QH,FYGM21,2021-03-16 08:00:00,8,75,143,0.5244755244755245
101,1265MMDIKQ6M2QH,FYGM21,2021-03-16 12:00:00,-10,38,63,0.6031746031746031
102,1265MMDIKQ6M2QH,FYGM21,2021-03-16 16:00:00,1,2,5,0.4
103,1265MMDIKQ6M2QH,TYGM21,2021-03-16 00:00:00,-2,16,26,0.6153846153846154
104,1265MMDIKQ6M2QH,TYGM21,2021-03-16 04:00:00,13,90,171,0.5263157894736842
105,1265MMDIKQ6M2QH,TYGM21,2021-03-16 08:00:00,25,671,1395,0.48100358422939066
106,1265MMDIKQ6M2QH,TYGM21,2021-03-16 12:00:00,88,382,763,0.5006553079947575
107,1265MMDIKQ6M2QH,TYGM21,2021-03-16 16:00:00,-6,5,12,0.4166666666666667
108,12660HNF4CILP1,FYGM21,2021-03-16 04:00:00,19,8,12,0.6666666666666666
109,12660HNF4CILP1,FYGM21,2021-03-16 08:00:00,44,83,156,0.532051282051282
110,12660HNF4CILP1,FYGM21,2021-03-16 12:00:00,15,42,82,0.5121951219512195
111,12660HNF4CILP1,FYGM21,2021-03-16 16:00:00,10,5,9,0.5555555555555556
112,12660HNF4CILP1,STFM21,2021-03-16 00:00:00,-2,11,32,0.34375
113,12660HNF4CILP1,STFM21,2021-03-16 04:00:00,8,15,40,0.375
114,12660HNF4CILP1,STFM21,2021-03-16 08:00:00,27,175,352,0.4971590909090909
115,12660HNF4CILP1,STFM21,2021-03-16 12:00:00,-21,88,183,0.4808743169398907
116,12660HNF4CILP1,STFM21,2021-03-16 16:00:00,7,3,8,0.375
117,12660HNF4CILP1,STFM21,2021-03-16 20:00:00,3,11,16,0.6875
118,12660HNF4CILP1,TYGM21,2021-03-16 00:00:00,-44,24,42,0.5714285714285714
119,12660HNF4CILP1,TYGM21,2021-03-16 04:00:00,4,264,488,0.5409836065573771
120,12660HNF4CILP1,TYGM21,2021-03-16 08:00:00,-128,2188,4406,0.49659555152065366
121,12660HNF4CILP1,TYGM21,2021-03-16 12:00:00,-136,968,1908,0.5073375262054507
122,12660HNF4CILP1,TYGM21,2021-03-16 16:00:00,13,37,78,0.47435897435897434
123,12660HNF4CILP1,TYGM21,2021-03-16 20:00:00,-6,8,24,0.3333333333333333
124,12660HNF4CILP1,TYGU21,2021-03-16 04:00:00,63,61,130,0.46923076923076923
125,12660HNF4CILP1,TYGU21,2021-03-16 08:00:00,-17,208,417,0.4988009592326139
126,1268,FYGM21,2021-03-16 00:00:00,9,5,6,0.8333333333333334
127,1268,FYGM21,2021-03-16 04:00:00,13,10,18,0.5555555555555556
128,1268,FYGM21,2021-03-16 08:00:00,-59,212,402,0.527363184079602
129,1268,FYGM21,2021-03-16 12:00:00,-118,146,270,0.5407407407407407
130,1268,FYGM21,2021-03-16 16:00:00,0,0,0,
131,1268,FYGM21,2021-03-16 20:00:00,1,2,6,0.3333333333333333
132,1268,STFM21,2021-03-16 00:00:00,-1,33,61,0.5409836065573771
133,1268,STFM21,2021-03-16 04:00:00,-3,50,101,0.49504950495049505
134,1268,STFM21,2021-03-16 08:00:00,5,247,515,0.4796116504854369
135,1268,STFM21,2021-03-16 12:00:00,-1,348,709,0.4908321579689704
136,1268,STFM21,2021-03-16 16:00:00,0,2,6,0.3333333333333333
137,1268,STFM21,2021-03-16 20:00:00,-14,23,50,0.46
138,1268,TYGM21,2021-03-16 00:00:00,-48,146,298,0.4899328859060403
139,1268,TYGM21,2021-03-16 04:00:00,33,427,812,0.5258620689655172
140,1268,TYGM21,2021-03-16 08:00:00,-132,1094,2203,0.49659555152065366
141,1268,TYGM21,2021-03-16 12:00:00,130,447,864,0.5173611111111112
142,1268,TYGM21,2021-03-16 16:00:00,0,0,0,
143,1268,TYGM21,2021-03-16 20:00:00,7,75,144,0.5208333333333334
144,1268,TYGU21,2021-03-16 08:00:00,14,519,1052,0.49334600760456276
145,1268,TYGU21,2021-03-16 12:00:00,22,199,401,0.49625935162094764
146,126WID,FYGM21,2021-03-16 08:00:00,-26,40,80,0.5
147,126WID,FYGM21,2021-03-16 12:00:00,-20,23,41,0.5609756097560976
148,126WID,STFM21,2021-03-16 00:00:00,-37,77,153,0.5032679738562091
149,126WID,STFM21,2021-03-16 04:00:00,21,97,197,0.49238578680203043
150,126WID,STFM21,2021-03-16 08:00:00,28,284,566,0.5017667844522968
151,126WID,STFM21,2021-03-16 12:00:00,-11,103,190,0.5421052631578948
152,126WID,STFM21,2021-03-16 16:00:00,0,0,0,
153,126WID,STFM21,2021-03-16 20:00:00,-7,27,47,0.574468085106383
154,126WID,TYGM21,2021-03-16 00:00:00,6,115,237,0.48523206751054854
155,126WID,TYGM21,2021-03-16 04:00:00,-14,288,602,0.47840531561461797
156,126WID,TYGM21,2021-03-16 08:00:00,41,1195,2344,0.5098122866894198
157,126WID,TYGM21,2021-03-16 12:00:00,64,513,1063,0.4825964252116651
158,126WID,TYGM21,2021-03-16 16:00:00,0,0,0,
159,126WID,TYGM21,2021-03-16 20:00:00,6,27,55,0.4909090909090909
160,126ZAQ39VIIU,FYGM21,2021-03-16 08:00:00,52,33,69,0.4782608695652174
161,126ZAQ39VIIU,FYGM21,2021-03-16 12:00:00,-30,34,53,0.6415094339622641
162,126ZAQ39VIIU,FYGM21,2021-03-16 16:00:00,1,4,8,0.5
163,126ZAQ39VIIU,STFM21,2021-03-16 00:00:00,-7,54,91,0.5934065934065934
164,126ZAQ39VIIU,STFM21,2021-03-16 04:00:00,25,116,245,0.47346938775510206
165,126ZAQ39VIIU,STFM21,2021-03-16 08:00:00,-7,398,822,0.48418491484184917
166,126ZAQ39VIIU,STFM21,2021-03-16 12:00:00,54,310,629,0.492845786963434
167,126ZAQ39VIIU,STFM21,2021-03-16 16:00:00,1,24,53,0.4528301886792453
168,126ZAQ39VIIU,STFM21,2021-03-16 20:00:00,3,12,28,0.42857142857142855
169,126ZAQ39VIIU,TYGM21,2021-03-16 00:00:00,17,118,225,0.5244444444444445
170,126ZAQ39VIIU,TYGM21,2021-03-16 04:00:00,-23,366,702,0.5213675213675214
171,126ZAQ39VIIU,TYGM21,2021-03-16 08:00:00,-54,1084,2174,0.49862005519779207
172,126ZAQ39VIIU,TYGM21,2021-03-16 12:00:00,88,545,994,0.5482897384305835
173,126ZAQ39VIIU,TYGM21,2021-03-16 16:00:00,-12,29,57,0.5087719298245614
174,126ZAQ39VIIU,TYGM21,2021-03-16 20:00:00,17,41,93,0.44086021505376344
175,1687BBF6P5,TYGM21,2021-03-16 00:00:00,-5,2,5,0.4
176,1687BBF6P5,TYGM21,2021-03-16 04:00:00,-40,79,169,0.46745562130177515
177,1687BBF6P5,TYGM21,2021-03-16 08:00:00,-33,419,769,0.5448634590377113
178,1687BBF6P5,TYGM21,2021-03-16 12:00:00,90,163,330,0.49393939393939396
179,1687BBF6P5,TYGM21,2021-03-16 16:00:00,-4,8,15,0.5333333333333333
180,554DBL6,STFM21,2021-03-16 00:00:00,10,28,47,0.5957446808510638
181,554DBL6,STFM21,2021-03-16 04:00:00,-6,21,39,0.5384615384615384
182,554DBL6,STFM21,2021-03-16 08:00:00,-32,70,139,0.5035971223021583
183,554DBL6,STFM21,2021-03-16 12:00:00,-2,28,65,0.4307692307692308
184,554DBL6,STFM21,2021-03-16 16:00:00,-3,9,14,0.6428571428571429
185,554DBL6,STFM21,2021-03-16 20:00:00,0,19,43,0.4418604651162791
186,554DBL6,TYGM21,2021-03-16 00:00:00,23,36,67,0.5373134328358209
187,554DBL6,TYGM21,2021-03-16 04:00:00,58,105,205,0.5121951219512195
188,554DBL6,TYGM21,2021-03-16 08:00:00,25,181,331,0.5468277945619335
189,554DBL6,TYGM21,2021-03-16 12:00:00,8,34,77,0.44155844155844154
190,554DBL6,TYGM21,2021-03-16 16:00:00,-3,29,52,0.5576923076923077
191,554DBL6,TYGM21,2021-03-16 20:00:00,16,41,91,0.45054945054945056
192,042WY7UCV,STFM21,2021-03-17 00:00:00,8,1,9,0.1111111111111111
193,042WY7UCV,STFM21,2021-03-17 04:00:00,8,8,18,0.4444444444444444
194,042WY7UCV,STFM21,2021-03-17 08:00:00,46,317,639,0.49608763693270735
195,042WY7UCV,STFM21,2021-03-17 12:00:00,-36,148,301,0.49169435215946844
196,042WY7UCV,STFM21,2021-03-17 16:00:00,9,15,23,0.6521739130434783
197,042WY7UCV,TYGU21,2021-03-17 00:00:00,17,15,24,0.625
198,042WY7UCV,TYGU21,2021-03-17 04:00:00,-30,68,143,0.4755244755244755
199,042WY7UCV,TYGU21,2021-03-17 08:00:00,-185,968,1903,0.5086705202312138
200,042WY7UCV,TYGU21,2021-03-17 12:00:00,113,432,931,0.4640171858216971
201,042WY7UCV,TYGU21,2021-03-17 16:00:00,-4,5,11,0.45454545454545453
202,1265MMDIKQ6M2QH,FYGU21,2021-03-17 04:00:00,2,5,12,0.4166666666666667
203,1265MMDIKQ6M2QH,FYGU21,2021-03-17 08:00:00,-5,59,126,0.46825396825396826
204,1265MMDIKQ6M2QH,FYGU21,2021-03-17 12:00:00,-21,26,51,0.5098039215686274
205,1265MMDIKQ6M2QH,FYGU21,2021-03-17 16:00:00,-3,2,3,0.6666666666666666
206,1265MMDIKQ6M2QH,TYGU21,2021-03-17 04:00:00,31,51,106,0.4811320754716981
207,1265MMDIKQ6M2QH,TYGU21,2021-03-17 08:00:00,-33,475,974,0.48767967145790553
208,1265MMDIKQ6M2QH,TYGU21,2021-03-17 12:00:00,-31,326,629,0.5182829888712241
209,1265MMDIKQ6M2QH,TYGU21,2021-03-17 16:00:00,2,1,1,1.0
210,12660HNF4CILP1,FYGU21,2021-03-17 04:00:00,16,2,2,1.0
211,12660HNF4CILP1,FYGU21,2021-03-17 08:00:00,-133,61,128,0.4765625
212,12660HNF4CILP1,FYGU21,2021-03-17 12:00:00,-31,29,51,0.5686274509803921
213,12660HNF4CILP1,FYGU21,2021-03-17 16:00:00,-11,3,5,0.6
214,12660HNF4CILP1,STFM21,2021-03-17 00:00:00,3,1,2,0.5
215,12660HNF4CILP1,STFM21,2021-03-17 04:00:00,12,4,8,0.5
216,12660HNF4CILP1,STFM21,2021-03-17 08:00:00,8,100,213,0.4694835680751174
217,12660HNF4CILP1,STFM21,2021-03-17 12:00:00,28,88,167,0.5269461077844312
218,12660HNF4CILP1,STFM21,2021-03-17 16:00:00,5,12,19,0.631578947368421
219,12660HNF4CILP1,STFM21,2021-03-17 20:00:00,-1,0,2,0.0
220,12660HNF4CILP1,STFU21,2021-03-17 08:00:00,-33,135,270,0.5
221,12660HNF4CILP1,STFU21,2021-03-17 12:00:00,65,118,264,0.44696969696969696
222,12660HNF4CILP1,STFU21,2021-03-17 16:00:00,13,15,27,0.5555555555555556
223,12660HNF4CILP1,TYGU21,2021-03-17 00:00:00,14,3,9,0.3333333333333333
224,12660HNF4CILP1,TYGU21,2021-03-17 04:00:00,116,88,174,0.5057471264367817
225,12660HNF4CILP1,TYGU21,2021-03-17 08:00:00,115,752,1540,0.4883116883116883
226,12660HNF4CILP1,TYGU21,2021-03-17 12:00:00,-85,405,819,0.4945054945054945
227,12660HNF4CILP1,TYGU21,2021-03-17 16:00:00,32,22,44,0.5
228,12660HNF4CILP1,TYGU21,2021-03-17 20:00:00,-10,8,10,0.8
229,1268,FYGU21,2021-03-17 00:00:00,2,1,1,1.0
230,1268,FYGU21,2021-03-17 04:00:00,4,4,4,1.0
231,1268,FYGU21,2021-03-17 08:00:00,-51,219,394,0.5558375634517766
232,1268,FYGU21,2021-03-17 12:00:00,-61,92,173,0.5317919075144508
233,1268,FYGU21,2021-03-17 16:00:00,0,0,0,
234,1268,FYGU21,2021-03-17 20:00:00,5,0,6,0.0
235,1268,STFM21,2021-03-17 00:00:00,11,44,91,0.4835164835164835
236,1268,STFM21,2021-03-17 04:00:00,6,58,112,0.5178571428571429
237,1268,STFM21,2021-03-17 08:00:00,-4,128,253,0.5059288537549407
238,1268,STFM21,2021-03-17 12:00:00,66,208,392,0.5306122448979592
239,1268,STFM21,2021-03-17 16:00:00,-8,4,5,0.8
240,1268,STFM21,2021-03-17 20:00:00,-2,11,30,0.36666666666666664
241,1268,TYGU21,2021-03-17 00:00:00,-32,169,314,0.5382165605095541
242,1268,TYGU21,2021-03-17 04:00:00,-64,417,799,0.5219023779724656
243,1268,TYGU21,2021-03-17 08:00:00,217,982,1954,0.5025588536335721
244,1268,TYGU21,2021-03-17 12:00:00,34,307,593,0.5177065767284992
245,1268,TYGU21,2021-03-17 16:00:00,0,0,0,
246,1268,TYGU21,2021-03-17 20:00:00,-36,77,155,0.4967741935483871
247,126WID,FYGU21,2021-03-17 04:00:00,6,1,2,0.5
248,126WID,FYGU21,2021-03-17 08:00:00,-24,34,65,0.5230769230769231
249,126WID,FYGU21,2021-03-17 12:00:00,-10,11,22,0.5
250,126WID,STFM21,2021-03-17 00:00:00,2,31,79,0.3924050632911392
251,126WID,STFM21,2021-03-17 04:00:00,-2,51,113,0.45132743362831856
252,126WID,STFM21,2021-03-17 08:00:00,-10,194,376,0.5159574468085106
253,126WID,STFM21,2021-03-17 12:00:00,-11,91,174,0.5229885057471264
254,126WID,STFM21,2021-03-17 16:00:00,0,0,0,
255,126WID,STFM21,2021-03-17 20:00:00,3,1,5,0.2
256,126WID,TYGU21,2021-03-17 00:00:00,41,121,262,0.4618320610687023
257,126WID,TYGU21,2021-03-17 04:00:00,-49,518,1036,0.5
258,126WID,TYGU21,2021-03-17 08:00:00,-187,2080,4163,0.49963968292097044
259,126WID,TYGU21,2021-03-17 12:00:00,109,1024,2114,0.48438978240302744
260,126WID,TYGU21,2021-03-17 16:00:00,0,0,0,
261,126WID,TYGU21,2021-03-17 20:00:00,-28,32,56,0.5714285714285714
262,126ZAQ39VIIU,FYGU21,2021-03-17 08:00:00,46,76,132,0.5757575757575758
263,126ZAQ39VIIU,FYGU21,2021-03-17 12:00:00,-17,45,84,0.5357142857142857
264,126ZAQ39VIIU,FYGU21,2021-03-17 16:00:00,1,2,9,0.2222222222222222
265,126ZAQ39VIIU,STFM21,2021-03-17 00:00:00,6,38,72,0.5277777777777778
266,126ZAQ39VIIU,STFM21,2021-03-17 04:00:00,-7,89,164,0.5426829268292683
267,126ZAQ39VIIU,STFM21,2021-03-17 08:00:00,25,298,587,0.5076660988074957
268,126ZAQ39VIIU,STFM21,2021-03-17 12:00:00,7,238,487,0.4887063655030801
269,126ZAQ39VIIU,STFM21,2021-03-17 16:00:00,30,53,110,0.4818181818181818
270,126ZAQ39VIIU,STFM21,2021-03-17 20:00:00,-4,4,8,0.5
271,126ZAQ39VIIU,STFU21,2021-03-17 00:00:00,-6,6,8,0.75
272,126ZAQ39VIIU,STFU21,2021-03-17 04:00:00,16,12,29,0.41379310344827586
273,126ZAQ39VIIU,STFU21,2021-03-17 08:00:00,17,111,208,0.5336538461538461
274,126ZAQ39VIIU,STFU21,2021-03-17 12:00:00,-7,41,74,0.5540540540540541
275,126ZAQ39VIIU,STFU21,2021-03-17 16:00:00,6,6,13,0.46153846153846156
276,126ZAQ39VIIU,STFU21,2021-03-17 20:00:00,2,0,1,0.0
277,126ZAQ39VIIU,TYGU21,2021-03-17 00:00:00,69,75,173,0.43352601156069365
278,126ZAQ39VIIU,TYGU21,2021-03-17 04:00:00,9,217,468,0.4636752136752137
279,126ZAQ39VIIU,TYGU21,2021-03-17 08:00:00,-25,775,1478,0.5243572395128552
280,126ZAQ39VIIU,TYGU21,2021-03-17 12:00:00,-77,472,898,0.5256124721603563
281,126ZAQ39VIIU,TYGU21,2021-03-17 16:00:00,14,23,43,0.5348837209302325
282,126ZAQ39VIIU,TYGU21,2021-03-17 20:00:00,-9,17,30,0.5666666666666667
283,1687BBF6P5,TYGU21,2021-03-17 00:00:00,-1,7,16,0.4375
284,1687BBF6P5,TYGU21,2021-03-17 04:00:00,9,58,118,0.4915254237288136
285,1687BBF6P5,TYGU21,2021-03-17 08:00:00,43,356,712,0.5
286,1687BBF6P5,TYGU21,2021-03-17 12:00:00,5,247,481,0.5135135135135135
287,1687BBF6P5,TYGU21,2021-03-17 16:00:00,1,1,2,0.5
288,554DBL6,STFM21,2021-03-17 00:00:00,10,24,52,0.46153846153846156
289,554DBL6,STFM21,2021-03-17 04:00:00,-2,24,46,0.5217391304347826
290,554DBL6,STFM21,2021-03-17 08:00:00,1,72,130,0.5538461538461539
291,554DBL6,STFM21,2021-03-17 12:00:00,-20,30,77,0.38961038961038963
292,554DBL6,STFM21,2021-03-17 16:00:00,-3,8,21,0.38095238095238093
293,554DBL6,STFM21,2021-03-17 20:00:00,4,13,29,0.4482758620689655
294,554DBL6,TYGU21,2021-03-17 00:00:00,-18,35,66,0.5303030303030303
295,554DBL6,TYGU21,2021-03-17 04:00:00,-24,32,61,0.5245901639344263
296,554DBL6,TYGU21,2021-03-17 08:00:00,-87,130,257,0.5058365758754864
297,554DBL6,TYGU21,2021-03-17 12:00:00,-60,116,223,0.5201793721973094
298,554DBL6,TYGU21,2021-03-17 16:00:00,30,21,35,0.6
299,554DBL6,TYGU21,2021-03-17 20:00:00,4,40,77,0.5194805194805194
300,042WY7UCV,STFM21,2021-03-18 00:00:00,-9,7,14,0.5
301,042WY7UCV,STFM21,2021-03-18 04:00:00,6,4,11,0.36363636363636365
302,042WY7UCV,STFM21,2021-03-18 08:00:00,-34,349,689,0.5065312046444121
303,042WY7UCV,STFM21,2021-03-18 12:00:00,1,129,225,0.5733333333333334
304,042WY7UCV,STFM21,2021-03-18 16:00:00,7,12,19,0.631578947368421
305,042WY7UCV,TYGU21,2021-03-18 00:00:00,6,19,44,0.4318181818181818
306,042WY7UCV,TYGU21,2021-03-18 04:00:00,-15,54,112,0.48214285714285715
307,042WY7UCV,TYGU21,2021-03-18 08:00:00,-65,1120,2286,0.4899387576552931
308,042WY7UCV,TYGU21,2021-03-18 12:00:00,-65,325,678,0.47935103244837757
309,1265MMDIKQ6M2QH,FYGU21,2021-03-18 04:00:00,-13,11,19,0.5789473684210527
310,1265MMDIKQ6M2QH,FYGU21,2021-03-18 08:00:00,-1,126,243,0.5185185185185185
311,1265MMDIKQ6M2QH,FYGU21,2021-03-18 12:00:00,-2,52,102,0.5098039215686274
312,1265MMDIKQ6M2QH,FYGU21,2021-03-18 16:00:00,8,12,26,0.46153846153846156
313,1265MMDIKQ6M2QH,TYGU21,2021-03-18 04:00:00,-9,40,80,0.5
314,1265MMDIKQ6M2QH,TYGU21,2021-03-18 08:00:00,-35,584,1159,0.5038826574633305
315,1265MMDIKQ6M2QH,TYGU21,2021-03-18 12:00:00,42,290,547,0.5301645338208409
316,1265MMDIKQ6M2QH,TYGU21,2021-03-18 16:00:00,-2,1,1,1.0
317,12660HNF4CILP1,FYGU21,2021-03-18 04:00:00,-3,4,7,0.5714285714285714
318,12660HNF4CILP1,FYGU21,2021-03-18 08:00:00,14,122,217,0.5622119815668203
319,12660HNF4CILP1,FYGU21,2021-03-18 12:00:00,43,32,75,0.4266666666666667
320,12660HNF4CILP1,FYGU21,2021-03-18 16:00:00,-38,7,16,0.4375
