,account,num_trades,quantity,StdInventory,NetPosition,Unnamed: 0,ask_share,bid_share,BBO_share,both_share,mmlabel,hftlabel
453,082G51IQHAOBK,1.0,1.0,0.9820431383614244,1.0,,,,,,0,0
454,082G5SNI3DG,14.0,38.0,0.16120244793880978,0.20720720720720714,,,,,,0,0
455,082G973GN6D,1.5,3.5,0.964181792588096,1.0,,,,,,0,0
456,082GDXU3XOI,36.82905982905983,126.56410256410257,0.3604030896164918,0.4486308367909307,286.0,0.0284443204365079,0.0287357390873015,0.0558655753968254,0.0013144841269841,0,0
457,082GER6M9MP,3.3846153846153846,5.846153846153846,0.6530643113919687,0.6646102435576119,,,,,,0,0
458,082GFTFAPUVWSO,1.3333333333333333,2.5238095238095237,0.7020943205275249,0.9567099567099566,,,,,,0,0
459,082GG,12.0,32.0,0.1529465662380016,0.25,,,,,,0,0
460,082GR63S5Z,2.1025641025641026,3.9743589743589745,0.0,0.0,287.0,0.0002303685897435,0.00016359508547,0.0003939636752136,0.0,0,0
461,082GRSB0VPY5V1S,5.0,9.0,0.3275425046596565,0.3333333333333333,,,,,,0,0
462,082GX9QDQH,3.3333333333333335,7.666666666666667,0.7482233435134665,0.7619047619047619,,,,,,0,0
463,082GY7IJH4D,1.0,11.0,0.8698284930650846,1.0,,,,,,0,0
464,082H,2.0,26.5,0.6789420408447943,0.9615384615384617,,,,,,0,0
465,082H2106DH3C,1.2,2.8,0.860855420241246,0.9,,,,,,0,0
466,082H5NF7LO,2.0,2729.5,0.0,0.0,,,,,,0,0
467,082H6LFDSQ0,24.0,32.0,0.0524646394229662,0.125,288.0,0.0108506944444444,0.0105034722222222,0.0213541666666666,0.0,0,0
468,082HL3WI2R5,22.0,38.5,0.1040706426157962,0.1199186991869918,289.0,0.00078125,0.00078125,0.0015625,0.0,0,0
469,082HQ3VPSNXXVW1,2.0,3.3333333333333335,0.3669525890022893,0.4444444444444444,,,,,,0,0
470,082HSTLZBKVAB,13.263157894736842,25.68421052631579,0.2502927740353197,0.34903692801064606,290.0,0.0009331597222222,0.0008572048611111,0.0017903645833333,0.0,0,0
471,082HU,2.5,9.0,0.37577173207333303,0.5333333333333333,291.0,0.0003472222222222,0.0005208333333333,0.0008680555555555,0.0,0,0
472,082HVJKJ6PHXK,25.3,903.7,0.19220997237091184,0.23611460344967447,,,,,,0,0
473,082HZFJAIX39T,1.6666666666666667,2.6666666666666665,0.8516105121151014,0.8666666666666667,,,,,,0,0
474,082I,33.34090909090909,98.77272727272727,0.3690261104463677,0.5213999617977215,292.0,0.0016276041666666,0.0016462053571428,0.0032738095238095,0.0,0,0
475,082I03,3.0,5.0,0.5676785162559874,0.75,,,,,,0,0
476,082I0JL0EJRN,19.5,31.5,0.2535434400678178,0.3666666666666667,293.0,0.0015625,0.0016927083333333,0.0032552083333333,0.0,0,0
477,082I0P6B0C,13.0,33.0,0.5161222520347309,0.6462169841102808,,,,,,0,0
478,082I21,18.11111111111111,235.38888888888889,0.43884181218602714,0.597601454111354,294.0,0.0011284722222222,0.0008463541666666,0.0019748263888888,0.0,0,0
479,082IC4U7A,9.0,54.5,0.052747480175360906,0.03846153846153845,295.0,0.0013020833333333,0.0017361111111111,0.0030381944444444,0.0,0,0
480,082ID4WWJ9I3J5,1.0,1.0,0.2953913125915097,1.0,296.0,0.0002604166666666,0.0004340277777777,0.0006944444444444,0.0,0,0
481,082IEAFGP03,1.5,24.0,0.8948716895882816,1.0,,,,,,0,0
482,082IIRLOYUS,1.0,1.0,0.9826275139789608,1.0,,,,,,0,0
483,082IP7JA83KX,1.0,2.0,0.9463204468147676,1.0,,,,,,0,0
484,082IRK6WSJ6Q1Q,1.0,2.0,0.5888360544045388,1.0,297.0,0.0003472222222222,0.0003472222222222,0.0006944444444444,0.0,0,0
485,082IRVX419,31.77777777777778,132.62962962962962,0.3384720723506519,0.3762857738174867,298.0,0.0007688492063492,0.0009300595238095,0.0015873015873015,0.0001116071428571,0,0
486,082ISAYGWNOQ,1.0,1.0,0.9820431383614244,1.0,,,,,,0,0
487,082IUITQID00QLU,1.0,1.0,0.9826275139789608,1.0,,,,,,0,0
488,082IZBC,1.4,1.8,0.7418320651430699,0.9199999999999999,,,,,,0,0
489,082J8YIZOHVQ5,7.5,28.625,0.43551928548039787,0.613628762541806,,,,,,0,0
490,082JJ8S,77.6,539.8666666666667,0.2944856950238958,0.3335121349187623,299.0,0.0101388888888888,0.0104513888888888,0.0205902777777777,0.0,0,0
491,082JOTJWAE,2.0,3.0,0.5034642079632788,1.0,,,,,,0,0
492,082JUG0DQ8,5.0,220.25,0.38262641973141376,0.5169794664195484,,,,,,0,0
493,082K,23.363636363636363,77.52272727272727,0.1921692416895616,0.30361318908085455,300.0,0.0138245884773662,0.0142650462962962,0.0279899691358024,9.96656378600823e-05,0,0
494,082K12QIT8,11.709090909090909,24.181818181818183,0.3782401348394572,0.39282779266616374,301.0,0.0005612080103359,0.0006217700258397,0.0011829780361757,0.0,0,0
495,082K23Y0P,5.666666666666667,10.777777777777779,0.4816021620606279,0.49040835707502367,,,,,,0,0
496,082K9X6,63.642857142857146,94.42857142857143,0.10274327557090866,0.17371164791197885,302.0,0.0192621527777777,0.0190625,0.0383246527777777,0.0,0,0
497,082KANFZSM,203.25,419.75,0.1727735805546896,0.202750521692089,303.0,0.023570808531746,0.0231212797619047,0.0466858878968253,6.200396825396825e-06,0,0
498,082KFMK0HI1V,92.02439024390245,891.1829268292682,0.23791795463380236,0.2900596948398054,304.0,0.0143350290697674,0.0145369024547803,0.0288719315245478,0.0,0,0
499,082KJ8CJY,518.8,1215.8666666666666,0.13065332355486664,0.14295544735041674,305.0,0.0505270337301587,0.0507440476190476,0.1012710813492063,0.0,0,0
500,082KJHP,5.8,15.9,0.26855417420557154,0.685934819897084,306.0,0.0211805555555555,0.0184027777777777,0.0395833333333333,0.0,0,0
501,082KJQL6CC3LUD,42.0,114.0,0.0,0.0,,,,,,0,0
502,082KKAUS,10.0,17.666666666666668,0.4525939978195435,0.477726574500768,,,,,,0,0
503,082KOXJLU,1.4,3.6,0.8493595422325475,1.0,307.0,0.0005208333333333,0.0006510416666666,0.001171875,0.0,0,0
504,082KPXVKDVX,27.5,91.0,0.2040684895625411,0.24208566108007445,,,,,,0,0
505,082KT,39.0,109.0,0.0478077560501074,0.0825688073394495,,,,,,0,0
506,082KT2AY0BK1,5.0,7.25,0.31838692367921817,0.5394736842105263,308.0,0.0002604166666666,0.0002893518518518,0.0005497685185185,0.0,0,0
507,082KW7UT0X1L,1.0,2.0,0.7523403973460152,1.0,,,,,,0,0
508,082KWVO2P03,12.586206896551724,44.689655172413794,0.3971106903146172,0.4836035588923081,309.0,0.0010569852941176,0.0009752859477124,0.00203227124183,0.0,0,0
509,082KZGNIZ,4.333333333333333,14.5,0.700107138381482,0.7423684210526315,,,,,,0,0
510,082L,12.0,21.166666666666668,0.332367269721931,0.34360825978852433,,,,,,0,0
511,082L0L,1.0,2.0,0.8153239584916359,1.0,,,,,,0,0
512,082L31O5AKEYC0,20.0,33.0,0.0863044254531351,0.0303030303030303,310.0,0.0092881944444444,0.0105034722222222,0.0197916666666666,0.0,0,0
513,082L65GNH8DY0W,23.0,81.0,0.4105756800072223,0.5308641975308642,,,,,,0,0
514,082L6Y3OYRXT3F,1.0,3.0,0.0,0.0,,,,,,0,0
515,082LBG7WEKSOOUK,1.0,3.0,0.6613835826495791,1.0,,,,,,0,0
516,082LD4PAEQX,14.0,72.11764705882354,0.20932779135920188,0.2859121611659218,311.0,0.0015842013888888,0.0014973958333333,0.0030815972222222,0.0,0,0
517,082LD8RH8,1.0,2.0,0.7195801812158408,1.0,,,,,,0,0
518,082LE0K06Z2K,6.72,9.92,0.4794737555884451,0.5512723756403929,312.0,0.0019510582010582,0.0020089285714285,0.0039599867724867,0.0,0,0
519,082LIDGEICPO,74.25,165.75,0.29111953982863464,0.4097143222854217,313.0,0.0060763888888888,0.0053819444444444,0.0114583333333333,0.0,0,0
520,082LJN7MJXMCU,2.0,2.0,0.9820431383614244,1.0,,,,,,0,0
521,082LJODVUI2,3.3333333333333335,6.333333333333333,0.15479657534073324,0.5333333333333333,,,,,,0,0
522,082LRWP4ZCZTHX,5.0,11.0,0.327806335328371,0.4545454545454545,,,,,,0,0
523,082LVYYE,18.5,85.83333333333333,0.22224240934900974,0.38954289989411545,314.0,0.0003689236111111,0.0002387152777777,0.0006076388888888,0.0,0,0
524,082LYOLOIX,19.5,54.0,0.2666504172014555,0.4428155374499714,315.0,0.0016276041666666,0.0015190972222222,0.0031467013888888,0.0,0,0
525,082LYZXQBXAT,2.0,4.0,0.9644739803968642,1.0,,,,,,0,0
526,082M93LDYS,22.5,91.5,0.4103058562228411,0.5420115894039735,316.0,0.0003472222222222,0.0001736111111111,0.0005208333333333,0.0,0,0
527,082MCAAZXUUJ,18.714285714285715,453.14285714285717,0.3523828499970792,0.5284333693508277,,,,,,0,0
528,082MCCP1,1.0,2.0,0.7195801812158408,1.0,,,,,,0,0
529,082MI2Y1UX,2.9,5.0,0.7271795619771503,0.7404761904761904,,,,,,0,0
530,082MQOVSJECF,6.444444444444445,10.592592592592593,0.41304757488404664,0.45204154736318475,,,,,,0,0
531,082MRTQMD,47.33898305084746,104.71186440677967,0.33196769306760454,0.3977704481730756,317.0,0.0197236298798798,0.018799268018018,0.0385228978978978,0.0,0,0
532,082N058T9UZI0D,55.25,487.5,0.23005202837249594,0.24976578205609803,318.0,0.0032986111111111,0.0033854166666666,0.0066840277777777,0.0,0,0
533,082NE4M59HWTP,2.0,5.0,0.1965255027957906,0.2,,,,,,0,0
534,082NEEF1MHCN,5.0,11.0,0.2679893219942614,0.2727272727272727,,,,,,0,0
535,082NGO4B,1.0,1.0,0.7719241023231602,1.0,,,,,,0,0
536,082NH6ZBZ5RK,4.363636363636363,117.54545454545455,0.4953724230796743,0.7687446176460988,,,,,,0,0
537,082NIIA6,59.68571428571428,160.2,0.20902545150192633,0.24159858055973338,319.0,0.0033130787037037,0.0034903067129629,0.0068033854166666,0.0,0,0
538,082NXW1QC,14.666666666666666,76.0,0.26290658155681473,0.2752620545073375,,,,,,0,0
539,082NY48EV5A1J,17.0,29.0,0.433222602374482,0.5172413793103449,320.0,8.680555555555556e-05,0.0006076388888888,0.0006944444444444,0.0,0,0
540,082NZ,2.5,5.0,0.5541499859213322,0.75,321.0,0.0006510416666666,0.0008246527777777,0.0014756944444444,0.0,0,0
541,082O09E,3.0,4.0,0.3852176684992465,0.5,,,,,,0,0
542,082O0VHQ88,10.0,16.0,0.4497376132599004,0.625,,,,,,0,0
543,082OBQFCYTG2B,17.1,181.7,0.33776422631458125,0.44480671243198583,322.0,0.0020109953703703,0.0019386574074074,0.0039496527777777,0.0,0,0
544,082OESONVYP1,3.0,5.0,0.5008832611814915,0.6,,,,,,0,0
545,082OJ1X10CJHBR6,100.0,311.0,0.0331788812271251,0.0418006430868167,323.0,0.0063368055555555,0.0063368055555555,0.0126736111111111,0.0,0,0
546,082OJSV7E7,2.0,4.0,0.0,0.0,,,,,,0,0
547,082OMD7K4QKD,2.5,12.5,0.1037831103909456,0.15000000000000002,324.0,0.0005208333333333,0.0009548611111111,0.0014756944444444,0.0,0,0
548,082ONSXM,16.571428571428573,29.285714285714285,0.09651060425346768,0.24124868242515302,325.0,0.0032118055555555,0.0031901041666666,0.0064019097222222,0.0,0,0
549,082OQG7HJ72,30.873417721518987,132.18354430379748,0.3037190074031196,0.3606074943149532,326.0,0.0188078703703703,0.018667646011396,0.0327345975783475,0.0047409188034188,0,0
550,082OQT6A04E,68.0,267.0,0.0035442713363849,0.0037453183520599,327.0,0.0001736111111111,0.0001736111111111,0.0003472222222222,0.0,0,0
551,082ORZ7PXIT,4.0,8.0,0.0,0.0,,,,,,0,0
552,082OS,87.5,287.8,0.13589412496015618,0.16268004174243447,328.0,0.0021949404761904,0.0026537698412698,0.0048487103174603,0.0,0,0
553,082OU3N,6.666666666666667,13.833333333333334,0.6246251124229055,0.6360465116279069,,,,,,0,0
554,082OVAX1Z4TSMQ,124.94117647058823,320.0,0.12361658919889977,0.15427034836970457,329.0,0.0146768162393162,0.0141893696581196,0.0288661858974359,0.0,0,0
555,082OXJJKCDQ9Z,1.0,1.0,0.3388370737858486,1.0,,,,,,0,0
556,082PC59X0,21.0,38.5,0.1529398663837496,0.2177858439201452,330.0,0.0018663194444444,0.001953125,0.0038194444444444,0.0,0,0
557,082PICZUULUXUB,166.0,365.0,0.12169468918868608,0.1326998050682261,331.0,0.0729166666666666,0.06875,0.1416666666666666,0.0,0,0
558,082PMN78H8P,1.5,3.5,0.5520455886762783,0.75,,,,,,0,0
559,082PNUDVXHXC589,129.58333333333334,205.25,0.059929466273910194,0.08150532898183573,332.0,0.0331597222222222,0.0336489898989899,0.0668087121212121,0.0,0,0
560,082PW3CD6U,5.7,27.7,0.7302606737025273,0.8959677419354838,333.0,0.0016493055555555,0.0015625,0.0032118055555555,0.0,0,0
561,082PWOEVRJCP7A2,4.4,7.8,0.7388603037803347,0.7519230769230769,,,,,,0,0
562,082PWOTB9N3JD,6.5,12.5,0.4582867979019961,0.4666666666666667,334.0,4.340277777777778e-05,4.340277777777778e-05,8.680555555555556e-05,0.0,0,0
563,082Q2WND707,29.23076923076923,58.504273504273506,0.33512202539155805,0.39447586771857723,335.0,0.0048628826530612,0.0047459608843537,0.0094724348072562,0.0001364087301587,0,0
564,082QAOG8VGGF4,1.0,3.0,0.7689436892546465,1.0,336.0,8.680555555555556e-05,8.680555555555556e-05,0.0001736111111111,0.0,0,0
565,082QAQGL6J8C2,43.714285714285715,746.2857142857143,0.2650221108924088,0.34218477226289007,337.0,0.0015190972222222,0.0019097222222222,0.0034288194444444,0.0,0,0
566,082QC6WPR,8.0,395.0,0.514172869590014,0.8078596688794057,,,,,,0,0
567,082QG71LJHB5,164.88888888888889,387.22222222222223,0.035427041504070986,0.09065054802608158,338.0,0.0366319444444444,0.0364691840277777,0.0731011284722222,0.0,0,0
568,082QU,8.0,504.0,0.0378759772706376,0.0912698412698412,,,,,,0,0
569,082QY55,2.0,6.285714285714286,0.6492519667640316,0.8490601503759398,339.0,0.0001446759259259,0.0001012731481481,0.000245949074074,0.0,0,0
570,082QYID90OWIE,6.083333333333333,17.583333333333332,0.4056741771833045,0.5617901706137,340.0,8.680555555555556e-05,0.0002604166666666,0.0003472222222222,0.0,0,0
