,account,ask_share,bid_share,BBO_share,both_share
97,038F3S4B3,0.0011067708333333333,0.0008246527777777778,0.0019314236111111112,0.0
98,038GHV7V7CR4LE,0.0020399305555555557,0.0021809895833333334,0.004220920138888889,0.0
99,038I21WL9BI1CU,8.680555555555556e-05,0.00017361111111111112,0.00026041666666666666,0.0
100,038LAZ3LT,0.023501461988304093,0.02338952850877193,0.046868146929824564,2.2843567251461987e-05
101,038NJQ4,0.001452020202020202,0.0011994949494949494,0.0026515151515151517,0.0
102,038Q1,0.0013020833333333333,0.0015769675925925927,0.002879050925925926,0.0
103,038ZQ9O86JE,4.340277777777778e-05,4.340277777777778e-05,8.680555555555556e-05,0.0
104,042WY7UCV,0.20843822337962964,0.20765335648148148,0.3287489149305556,0.08734266493055555
105,0810KEPUEB4U0EG,0.0006076388888888889,0.0006944444444444445,0.0013020833333333333,0.0
106,0810L,0.0,8.680555555555556e-05,8.680555555555556e-05,0.0
107,08112AKRL0,8.680555555555556e-05,0.0,8.680555555555556e-05,0.0
108,08115V6MIY,0.0006076388888888889,0.0005208333333333333,0.0011284722222222221,0.0
109,0811I2WALVLTRW9,0.00043402777777777775,0.0001953125,0.0006293402777777778,0.0
110,0812IQ5UH0K5,0.00013020833333333333,4.340277777777778e-05,0.00017361111111111112,0.0
111,0812OKCV,8.680555555555556e-05,0.0,8.680555555555556e-05,0.0
112,0813E1HOG5AFK,8.680555555555556e-05,0.00013020833333333333,0.00021701388888888888,0.0
113,0813ZW74S3U,8.680555555555556e-05,0.0,8.680555555555556e-05,0.0
114,0814QMYWTB6V6N,0.00026041666666666666,0.0,0.00026041666666666666,0.0
115,0815RVP,8.680555555555556e-05,0.0,8.680555555555556e-05,0.0
116,0815V0P,0.005316840277777778,0.005099826388888889,0.010416666666666666,0.0
117,0816B3P5BD,0.00026041666666666666,0.0,0.00026041666666666666,0.0
118,0816XUAJ,0.00026041666666666666,0.0,0.00026041666666666666,0.0
119,081762UXO,0.0,0.00013020833333333333,0.00013020833333333333,0.0
120,08176KUYZ890BUL,0.0,0.00017361111111111112,0.00017361111111111112,0.0
121,0819DN,0.0002025462962962963,0.00011574074074074075,0.00031828703703703706,0.0
122,0819G5,0.0006944444444444445,0.00034722222222222224,0.0010416666666666667,0.0
123,0819T,0.00021701388888888888,0.00034722222222222224,0.0005642361111111111,0.0
124,0819U,4.340277777777778e-05,8.680555555555556e-05,0.00013020833333333333,0.0
125,081A3ZBHHOT7PUM,0.0,0.00011574074074074075,0.00011574074074074075,0.0
126,081AASEOK01BWRG,0.0006944444444444445,0.0006076388888888889,0.0013020833333333333,0.0
127,081BNXHG6ZJ61,0.0024016203703703704,0.0023900462962962964,0.004791666666666666,0.0
128,081BS4LWXMNDYM3,0.0010416666666666667,0.0009548611111111111,0.0019965277777777776,0.0
129,081BSTVYCM5RO6,0.0,8.680555555555556e-05,8.680555555555556e-05,0.0
130,081BW9X,0.00017361111111111112,8.680555555555556e-05,0.00026041666666666666,0.0
131,081C6,0.0009548611111111111,0.001029265873015873,0.001984126984126984,0.0
132,081C7FKUQJF1,0.004427083333333333,0.00390625,0.008333333333333333,0.0
133,081CC,0.00017361111111111112,0.00012152777777777777,0.0002951388888888889,0.0
134,081DKBU8WIFSH,8.680555555555556e-05,0.0,8.680555555555556e-05,0.0
135,081E2LBWEGG078,0.002777777777777778,0.002976190476190476,0.005753968253968254,0.0
136,081E4L,0.050694444444444445,0.05112847222222222,0.10182291666666667,0.0
137,081FNEERL90,8.680555555555556e-05,8.680555555555556e-05,0.00017361111111111112,0.0
138,081G4ZZYX3,0.00043402777777777775,0.00026041666666666666,0.0006944444444444445,0.0
139,081GGF78GO,0.0008246527777777778,0.0007378472222222222,0.0015625,0.0
140,081H71CVFGWMS9Q,0.0006076388888888889,0.0006944444444444445,0.0013020833333333333,0.0
141,081HWR9G,0.0014012896825396825,0.0014260912698412698,0.0028273809523809523,0.0
142,081J4841XMKOP,0.005628858024691358,0.005432098765432099,0.01097608024691358,8.487654320987654e-05
143,081JBJ,0.0008246527777777778,0.0006076388888888889,0.0014322916666666666,0.0
144,081JN4D4F5T,0.00017361111111111112,0.00017361111111111112,0.00034722222222222224,0.0
145,081KQFYVX,0.0006944444444444445,0.00078125,0.0014756944444444444,0.0
146,081KQWG25Y,0.0008680555555555555,0.0012803819444444444,0.0021484375,0.0
147,081LQD6,0.024088541666666668,0.023958333333333335,0.048046875,0.0
148,081LY,0.00017361111111111112,0.00034722222222222224,0.0005208333333333333,0.0
149,081M40,0.0012731481481481483,0.001099537037037037,0.002372685185185185,0.0
150,081MBX5,0.00017361111111111112,8.680555555555556e-05,0.00026041666666666666,0.0
151,081MVJ9SW,0.001599702380952381,0.0014074900793650794,0.0030071924603174605,0.0
152,081N8TNOFSGK,0.0015046296296296296,0.0016637731481481482,0.003168402777777778,0.0
153,081N9WZBPXYX0T0,6.944444444444444e-05,6.944444444444444e-05,0.0001388888888888889,0.0
154,081NEQ6X,0.0019035218253968254,0.0016121031746031745,0.003515625,0.0
155,081NI1JZ,0.00017361111111111112,0.00034722222222222224,0.0005208333333333333,0.0
156,081NMYAV7NR,8.680555555555556e-05,4.340277777777778e-05,0.00013020833333333333,0.0
157,081OK2PO8VTKA2,0.0002314814814814815,0.0002025462962962963,0.00043402777777777775,0.0
158,081ONSXM,8.680555555555556e-05,8.680555555555556e-05,0.00017361111111111112,0.0
159,081PBB,0.003236607142857143,0.0027901785714285715,0.0060267857142857146,0.0
160,081PT2J3H,0.00026041666666666666,0.00043402777777777775,0.0006944444444444445,0.0
161,081PXPUEF,0.001388888888888889,0.00234375,0.003732638888888889,0.0
162,081Q6EVO,0.0008680555555555555,0.0005208333333333333,0.001388888888888889,0.0
163,081QMMPR9PA,0.0005208333333333333,0.0006293402777777778,0.0011501736111111111,0.0
164,081RLTKDTMCWOOA,8.680555555555556e-05,8.680555555555556e-05,0.00017361111111111112,0.0
165,081RV5S8GW3,0.002126736111111111,0.0023546006944444443,0.004481336805555555,0.0
166,081S3OXWPL465,0.0009548611111111111,0.0008680555555555555,0.0018229166666666667,0.0
167,081S6D,0.00017361111111111112,0.00034722222222222224,0.0005208333333333333,0.0
168,081SJFU1JJEV2U,0.0011501736111111111,0.0011284722222222221,0.0022786458333333335,0.0
169,081UDOWIQX1L,0.0007378472222222222,0.0008897569444444444,0.0016276041666666667,0.0
170,081UM80QV8WSDEK,0.00034722222222222224,8.680555555555556e-05,0.00043402777777777775,0.0
171,081VEV,0.000248015873015873,0.0004092261904761905,0.0006572420634920635,0.0
172,081VULDYK68B,0.00034722222222222224,0.0003761574074074074,0.0007233796296296296,0.0
173,081W5FXO8VCI,0.00026041666666666666,0.0003568672839506173,0.0006172839506172839,0.0
174,081W8HKB,0.00013020833333333333,0.00047743055555555554,0.0006076388888888889,0.0
175,081WEN959Y7ILA,0.0,8.680555555555556e-05,8.680555555555556e-05,0.0
176,081WKWWZM,0.0,8.680555555555556e-05,8.680555555555556e-05,0.0
177,081WLZE9F5W8Y,0.002170138888888889,0.00234375,0.0045138888888888885,0.0
178,081ZLEY9ABZ,0.0006076388888888889,0.0008680555555555555,0.0014756944444444444,0.0
179,081ZR5,0.005815972222222222,0.006163194444444444,0.011979166666666667,0.0
180,082079JOPMVKPD,0.00043402777777777775,0.0,0.00043402777777777775,0.0
181,0820AB57NJJWD2,0.007783564814814815,0.007922815393518518,0.015706380208333332,0.0
182,0820BOUY1FPA926,0.0,0.00017361111111111112,0.00017361111111111112,0.0
183,0820D1DW1,0.0010127314814814814,0.001388888888888889,0.0024016203703703704,0.0
184,0820R3Y,0.011935763888888888,0.011762152777777778,0.023697916666666666,0.0
185,0820VXNT2C,0.0,8.680555555555556e-05,8.680555555555556e-05,0.0
186,0820ZC4DFW4UK,0.00017361111111111112,0.0,0.00017361111111111112,0.0
187,082101IL8L07R,0.00026041666666666666,0.00026041666666666666,0.0005208333333333333,0.0
188,08216,0.0,8.680555555555556e-05,8.680555555555556e-05,0.0
189,08217034N0,0.003732638888888889,0.00390625,0.007638888888888889,0.0
190,0821AXKY,0.018055555555555554,0.023350694444444445,0.04140625,0.0
191,08223VBRWLEFR,0.0005208333333333333,0.0006076388888888889,0.0011284722222222221,0.0
192,0822BWMCFW9,2.8935185185185186e-05,0.00011574074074074075,0.00014467592592592592,0.0
193,0822FWL0,0.0,8.680555555555556e-05,8.680555555555556e-05,0.0
194,0822G0ODXA8I9F,0.0005208333333333333,0.0005859375,0.0011067708333333333,0.0
195,0822IMYCF82C0,0.00017361111111111112,0.0,0.00017361111111111112,0.0
196,0822RBI,0.0005208333333333333,0.0005642361111111111,0.0010850694444444445,0.0
197,08232M7EPJSM,0.0009548611111111111,0.0005208333333333333,0.0014756944444444444,0.0
198,082332NH9K2NI,8.680555555555556e-05,0.0,8.680555555555556e-05,0.0
199,08233YYU8Y55XL3,0.013701774691358025,0.013229166666666667,0.02693094135802469,0.0
200,08238NI5T,0.003993055555555555,0.0040581597222222225,0.008051215277777777,0.0
201,0823AWMY,8.680555555555556e-05,8.680555555555556e-05,0.00017361111111111112,0.0
202,0823D43KOXUAR3,0.00234375,0.0032552083333333335,0.005598958333333333,0.0
203,0823H267A791B,0.00043402777777777775,0.00026041666666666666,0.0006944444444444445,0.0
204,0823I,0.0006313131313131314,0.000505050505050505,0.0011363636363636363,0.0
205,0823LS,0.0014756944444444444,0.0013020833333333333,0.002777777777777778,0.0
206,0823N7BYMG,0.00013020833333333333,0.00013020833333333333,0.00026041666666666666,0.0
207,08244KMDSVDKP,0.004134114583333333,0.004069010416666667,0.008203125,0.0
208,08245D89POUMJ,0.00010416666666666667,0.00015625,0.00026041666666666666,0.0
209,0824C9S,0.00234375,0.002163938492063492,0.004507688492063492,0.0
210,0824K,0.00034722222222222224,0.00017361111111111112,0.0005208333333333333,0.0
211,0824U88,0.00047743055555555554,0.00034722222222222224,0.0008246527777777778,0.0
212,0824WUCQEM,0.0005497685185185186,0.0003761574074074074,0.000925925925925926,0.0
213,0825,0.0008029513888888889,0.0012803819444444444,0.0020833333333333333,0.0
214,0825KP7IYYR,0.0002314814814814815,0.0004050925925925926,0.0006365740740740741,0.0
215,0825PVPWOS7K,0.009270025839793281,0.009251857235142118,0.0185218830749354,0.0
216,0825V5JRMMM3,0.0005381944444444444,0.0007291666666666667,0.001267361111111111,0.0
217,08266,0.008283466312056738,0.00810616134751773,0.016376699172576833,1.2928486997635934e-05
218,0826BNAP,4.340277777777778e-05,4.340277777777778e-05,8.680555555555556e-05,0.0
219,0826H0EU,0.0021875,0.002243923611111111,0.004431423611111111,0.0
220,0826P,0.0025873655913978494,0.0025621639784946235,0.005149529569892473,0.0
221,0826R,0.0033854166666666668,0.0033275462962962963,0.006712962962962963,0.0
222,0826S,0.0008391203703703704,0.0006076388888888889,0.0014467592592592592,0.0
223,0826SX3O2ZFH,0.0030126633986928106,0.0030126633986928106,0.006025326797385621,0.0
224,0826UKIXBB8RW,8.680555555555556e-05,0.00017361111111111112,0.00026041666666666666,0.0
225,0826UZL5KCE5PX1,0.00017361111111111112,0.00026041666666666666,0.00043402777777777775,0.0
226,0826Z9RBN7FTG,0.00390625,0.003576388888888889,0.0074826388888888885,0.0
227,0827BSNJ0YC7YI,0.0008246527777777778,0.000744047619047619,0.0015687003968253969,0.0
228,0827GN,0.004296875,0.004861111111111111,0.009157986111111112,0.0
229,0827H,0.0027664553140096617,0.002758907004830918,0.00552536231884058,0.0
230,0827J,0.033324652777777776,0.03358680555555556,0.06451736111111112,0.0023940972222222224
231,0827LXP2ZTEV,0.005081463675213675,0.005041399572649573,0.010122863247863248,0.0
232,0827QTJQ,0.0033854166666666668,0.003298611111111111,0.0066840277777777775,0.0
233,0827V,8.680555555555556e-05,4.340277777777778e-05,0.00013020833333333333,0.0
234,08280XN,0.00034722222222222224,0.00043402777777777775,0.00078125,0.0
235,08288UXWJPN6,0.00026041666666666666,0.00043402777777777775,0.0006944444444444445,0.0
236,08289ET9MI3C,0.0006076388888888889,0.0006944444444444445,0.0013020833333333333,0.0
237,0828C52A,0.004644097222222222,0.004644097222222222,0.009288194444444444,0.0
238,0828DTPO0FB55,0.0005208333333333333,0.0004050925925925926,0.000925925925925926,0.0
239,0828GF,0.022453703703703705,0.02288773148148148,0.045341435185185186,0.0
240,08295NU87RK6WF,0.0001953125,0.0002495659722222222,0.0004448784722222222,0.0
241,08297OS,0.00043402777777777775,0.0,0.00043402777777777775,0.0
242,0829MMS03OPS3ZD,0.0032262731481481483,0.003269675925925926,0.006495949074074074,0.0
243,0829T6,0.00017361111111111112,8.680555555555556e-05,0.00026041666666666666,0.0
244,0829Y6KDLIY,0.00017361111111111112,0.00017361111111111112,0.00034722222222222224,0.0
245,082A68J3,0.0005353009259259259,0.00043402777777777775,0.0009693287037037037,0.0
246,082A9PFY,0.0,8.680555555555556e-05,8.680555555555556e-05,0.0
247,082ABMJTW9993,0.001743659420289855,0.0018266908212560386,0.003570350241545894,0.0
248,082AM6DNL,0.0008443813131313131,0.0010258838383838385,0.0018702651515151514,0.0
249,082AMYW5H8MK2O,0.0,8.680555555555556e-05,8.680555555555556e-05,0.0
250,082AVTB,8.680555555555556e-05,0.00017361111111111112,0.00026041666666666666,0.0
251,082B,0.002018229166666667,0.001974826388888889,0.003993055555555555,0.0
252,082B08D9MQU,0.033444940476190475,0.03461061507936508,0.06805555555555555,0.0
253,082B182,0.0,0.00017361111111111112,0.00017361111111111112,0.0
254,082B1BQ53Z7W9Y,0.00017361111111111112,0.00043402777777777775,0.0006076388888888889,0.0
255,082B4,0.0,0.00017361111111111112,0.00017361111111111112,0.0
256,082B924FK,8.680555555555556e-05,8.680555555555556e-05,0.00017361111111111112,0.0
257,082BD,0.0,8.680555555555556e-05,8.680555555555556e-05,0.0
258,082C39XY5,0.003125,0.0029345878136200717,0.0060595878136200714,0.0
259,082C94RZT8L2,0.0008825231481481481,0.0006510416666666666,0.0015335648148148149,0.0
260,082C9903IM,0.0014489850427350428,0.0015357905982905983,0.002984775641025641,0.0
261,082CCLIFF,0.00043402777777777775,8.680555555555556e-05,0.0005208333333333333,0.0
262,082CFMGV2X6V40,0.0038628472222222224,0.004557291666666667,0.008420138888888888,0.0
263,082CN91Q,0.0019965277777777776,0.0011284722222222221,0.003125,0.0
264,082CNM4,0.00026041666666666666,0.00043402777777777775,0.0006944444444444445,0.0
265,082COKKVLHCWGZ9,0.004833491161616162,0.004691445707070707,0.009524936868686868,0.0
266,082CQXZJT2QS,0.005815972222222222,0.006059027777777778,0.011875,0.0
267,082CY,0.006724537037037037,0.007022569444444444,0.013747106481481482,0.0
268,082CZVMA044J4T,0.008680555555555556,0.008333333333333333,0.017013888888888887,0.0
269,082D19F698,0.002170138888888889,0.002690972222222222,0.004861111111111111,0.0
270,082D33BXOB4,0.006892361111111111,0.007361111111111111,0.014253472222222223,0.0
271,082DS6WYEY5Q2,0.0009548611111111111,0.0006365740740740741,0.001591435185185185,0.0
272,082DXCK56IM,5.787037037037037e-05,0.00011574074074074075,0.00017361111111111112,0.0
273,082EC2U6Z2,0.001099537037037037,0.0012152777777777778,0.0023148148148148147,0.0
274,082EIWNXNAJ,0.002170138888888889,0.0020399305555555557,0.004210069444444444,0.0
275,082EK2Z,0.0013020833333333333,0.001388888888888889,0.002690972222222222,0.0
276,082EL58KCZ3RXC,0.004427083333333333,0.003732638888888889,0.008159722222222223,0.0
277,082EM0HROI1,0.00030381944444444445,0.00026041666666666666,0.0005642361111111111,0.0
278,082ENFMAPOZZA,0.00017361111111111112,0.0,0.00017361111111111112,0.0
279,082ERC,0.00034722222222222224,0.00017361111111111112,0.0005208333333333333,0.0
280,082ESM0SS,0.03125,0.034027777777777775,0.06527777777777778,0.0
281,082F0R1WKKNJVT1,0.011379665798611112,0.011374240451388889,0.02275390625,0.0
282,082FRKWF,0.0008680555555555555,0.001388888888888889,0.0022569444444444442,0.0
283,082FTU98NNS2EFZ,0.0005208333333333333,0.00017361111111111112,0.0006944444444444445,0.0
284,082FY01,0.0036024305555555558,0.00390625,0.007508680555555556,0.0
285,082G3W0S18O,0.02862326388888889,0.02817013888888889,0.05679340277777778,0.0
286,082GDXU3XOI,0.028444320436507936,0.028735739087301586,0.0558655753968254,0.001314484126984127
287,082GR63S5Z,0.00023036858974358974,0.00016359508547008546,0.0003939636752136752,0.0
288,082H6LFDSQ0,0.010850694444444444,0.010503472222222223,0.021354166666666667,0.0
289,082HL3WI2R5,0.00078125,0.00078125,0.0015625,0.0
290,082HSTLZBKVAB,0.0009331597222222223,0.0008572048611111111,0.0017903645833333333,0.0
291,082HU,0.00034722222222222224,0.0005208333333333333,0.0008680555555555555,0.0
292,082I,0.0016276041666666667,0.0016462053571428571,0.003273809523809524,0.0
293,082I0JL0EJRN,0.0015625,0.0016927083333333334,0.0032552083333333335,0.0
294,082I21,0.0011284722222222221,0.0008463541666666667,0.001974826388888889,0.0
295,082IC4U7A,0.0013020833333333333,0.001736111111111111,0.0030381944444444445,0.0
296,082ID4WWJ9I3J5,0.00026041666666666666,0.00043402777777777775,0.0006944444444444445,0.0
297,082IRK6WSJ6Q1Q,0.00034722222222222224,0.00034722222222222224,0.0006944444444444445,0.0
298,082IRVX419,0.0007688492063492063,0.0009300595238095238,0.0015873015873015873,0.00011160714285714285
299,082JJ8S,0.010138888888888888,0.010451388888888889,0.020590277777777777,0.0
300,082K,0.013824588477366255,0.014265046296296297,0.02798996913580247,9.96656378600823e-05
301,082K12QIT8,0.0005612080103359173,0.0006217700258397933,0.0011829780361757105,0.0
302,082K9X6,0.019262152777777777,0.0190625,0.03832465277777778,0.0
303,082KANFZSM,0.02357080853174603,0.023121279761904763,0.046685887896825394,6.200396825396825e-06
304,082KFMK0HI1V,0.014335029069767443,0.014536902454780362,0.028871931524547804,0.0
305,082KJ8CJY,0.05052703373015873,0.05074404761904762,0.10127108134920634,0.0
306,082KJHP,0.021180555555555557,0.01840277777777778,0.03958333333333333,0.0
307,082KOXJLU,0.0005208333333333333,0.0006510416666666666,0.001171875,0.0
308,082KT2AY0BK1,0.00026041666666666666,0.00028935185185185184,0.0005497685185185186,0.0
309,082KWVO2P03,0.001056985294117647,0.0009752859477124183,0.0020322712418300655,0.0
310,082L31O5AKEYC0,0.009288194444444444,0.010503472222222223,0.019791666666666666,0.0
311,082LD4PAEQX,0.001584201388888889,0.0014973958333333334,0.003081597222222222,0.0
312,082LE0K06Z2K,0.001951058201058201,0.0020089285714285712,0.003959986772486773,0.0
313,082LIDGEICPO,0.006076388888888889,0.005381944444444444,0.011458333333333333,0.0
314,082LVYYE,0.0003689236111111111,0.00023871527777777777,0.0006076388888888889,0.0
315,082LYOLOIX,0.0016276041666666667,0.0015190972222222222,0.003146701388888889,0.0
316,082M93LDYS,0.00034722222222222224,0.00017361111111111112,0.0005208333333333333,0.0
317,082MRTQMD,0.01972362987987988,0.01879926801801802,0.038522897897897895,0.0
318,082N058T9UZI0D,0.003298611111111111,0.0033854166666666668,0.0066840277777777775,0.0
319,082NIIA6,0.0033130787037037035,0.003490306712962963,0.006803385416666667,0.0
320,082NY48EV5A1J,8.680555555555556e-05,0.0006076388888888889,0.0006944444444444445,0.0
321,082NZ,0.0006510416666666666,0.0008246527777777778,0.0014756944444444444,0.0
322,082OBQFCYTG2B,0.0020109953703703705,0.0019386574074074074,0.003949652777777778,0.0
323,082OJ1X10CJHBR6,0.006336805555555556,0.006336805555555556,0.012673611111111111,0.0
324,082OMD7K4QKD,0.0005208333333333333,0.0009548611111111111,0.0014756944444444444,0.0
325,082ONSXM,0.0032118055555555554,0.0031901041666666666,0.006401909722222222,0.0
326,082OQG7HJ72,0.01880787037037037,0.018667646011396012,0.032734597578347575,0.004740918803418803
327,082OQT6A04E,0.00017361111111111112,0.00017361111111111112,0.00034722222222222224,0.0
328,082OS,0.002194940476190476,0.0026537698412698414,0.004848710317460318,0.0
329,082OVAX1Z4TSMQ,0.01467681623931624,0.014189369658119658,0.0288661858974359,0.0
330,082PC59X0,0.0018663194444444445,0.001953125,0.0038194444444444443,0.0
331,082PICZUULUXUB,0.07291666666666667,0.06875,0.14166666666666666,0.0
332,082PNUDVXHXC589,0.03315972222222222,0.0336489898989899,0.06680871212121212,0.0
333,082PW3CD6U,0.0016493055555555556,0.0015625,0.0032118055555555554,0.0
334,082PWOTB9N3JD,4.340277777777778e-05,4.340277777777778e-05,8.680555555555556e-05,0.0
335,082Q2WND707,0.004862882653061225,0.004745960884353742,0.009472434807256236,0.00013640873015873016
336,082QAOG8VGGF4,8.680555555555556e-05,8.680555555555556e-05,0.00017361111111111112,0.0
337,082QAQGL6J8C2,0.0015190972222222222,0.0019097222222222222,0.0034288194444444444,0.0
338,082QG71LJHB5,0.036631944444444446,0.036469184027777775,0.07310112847222222,0.0
339,082QY55,0.00014467592592592592,0.00010127314814814815,0.00024594907407407405,0.0
340,082QYID90OWIE,8.680555555555556e-05,0.00026041666666666666,0.00034722222222222224,0.0
341,082QZSSXGMMBXJ,0.0006572420634920635,0.000744047619047619,0.0014012896825396825,0.0
342,082R1U1DVMV5T,0.0015364583333333333,0.0014409722222222222,0.002109375,0.0008680555555555555
343,082R4EDBIE8VL,0.006608072916666667,0.006304253472222222,0.012912326388888888,0.0
344,082R4S17DLV1UJU,0.040379050925925926,0.040046296296296295,0.08042534722222222,0.0
345,082R85CS,8.680555555555556e-05,8.680555555555556e-05,0.00017361111111111112,0.0
346,082R88J0,0.00047743055555555554,0.0010850694444444445,0.0015625,0.0
347,082RC4NH7M,0.0,0.00017361111111111112,0.00017361111111111112,0.0
348,082RFV164,0.0006944444444444445,0.0007465277777777778,0.0014409722222222222,0.0
349,082RFV3H9ZWE4,0.05763888888888889,0.057465277777777775,0.11510416666666666,0.0
350,082RMRUOCERWK2T,0.00798611111111111,0.007736545138888889,0.01572265625,0.0
351,082RPIV1TFAFP2Q,0.00017361111111111112,0.00028935185185185184,0.000462962962962963,0.0
352,082RWXIHPMLA,0.000625,0.000625,0.00125,0.0
353,082S7EVSQH,0.0005208333333333333,0.0008246527777777778,0.001345486111111111,0.0
354,082SDBY7V,0.0,0.00043402777777777775,0.00043402777777777775,0.0
355,082SFA6ITD5XL,4.340277777777778e-05,8.680555555555556e-05,0.00013020833333333333,0.0
356,082SL,0.004616477272727273,0.0043218644781144785,0.00893571127946128,2.6304713804713806e-06
357,082SLO3L,0.005888310185185185,0.006843171296296296,0.01273148148148148,0.0
358,082T6,8.680555555555556e-05,0.0,8.680555555555556e-05,0.0
359,082TB1A,0.0020833333333333333,0.0015625,0.0036458333333333334,0.0
360,082TF3KLA2W,0.011722695707070708,0.01164246632996633,0.02336516203703704,0.0
361,082TIH3UBY5GBTG,0.002777777777777778,0.00234375,0.005121527777777778,0.0
362,082TL5L,0.00023871527777777777,0.0003146701388888889,0.0005533854166666667,0.0
363,082TRS4ABTDRGL,0.0077546296296296295,0.007696759259259259,0.01545138888888889,0.0
364,082U30UBOFWH4,0.0010633680555555555,0.0010633680555555555,0.002126736111111111,0.0
365,082UBW1,0.0006944444444444445,0.00017361111111111112,0.0008680555555555555,0.0
366,082UDHP3V,0.008463541666666666,0.010243055555555556,0.01870659722222222,0.0
367,082UJMVFJM7,0.002126736111111111,0.0018229166666666667,0.003949652777777778,0.0
368,082UM,0.023600260416666668,0.024034288194444444,0.04763454861111111,0.0
369,082UWMZV,0.002684027777777778,0.0027083333333333334,0.005392361111111111,0.0
370,082UXQE6J,0.0008969907407407407,0.0012152777777777778,0.0021122685185185185,0.0
371,082V,0.0029916914682539685,0.0031001984126984125,0.006091889880952381,0.0
372,082VHEBUPU,0.0015625,0.0014756944444444444,0.0030381944444444445,0.0
373,082VMTUIZ,0.0010633680555555555,0.0011393229166666667,0.002202690972222222,0.0
374,082VVFVV,0.007125289351851852,0.007484567901234568,0.01460985725308642,0.0
375,082VXOUD,0.0012219551282051282,0.0013555021367521367,0.002577457264957265,0.0
376,082W7,0.004701967592592593,0.004976851851851852,0.009678819444444445,0.0
377,082WAFGJD,0.0011791087962962964,0.0013237847222222223,0.0025028935185185184,0.0
378,082WF,8.680555555555556e-05,4.340277777777778e-05,0.00013020833333333333,0.0
379,082WKF,0.008246527777777778,0.008116319444444445,0.016362847222222223,0.0
380,082WWBGRU,0.011089409722222223,0.01162109375,0.022710503472222223,0.0
381,082X53JHZLUPP,0.002864583333333333,0.0019097222222222222,0.004774305555555556,0.0
382,082X8GJG,0.0007426697530864198,0.0007619598765432099,0.0015046296296296296,0.0
383,082XBXSH808E39Q,0.017144097222222224,0.018359375,0.03550347222222222,0.0
384,082XD7GNUBP,0.024878472222222222,0.024930555555555556,0.04980902777777778,0.0
385,082XGRWQV,0.03167381535947712,0.031985294117647056,0.06348549836601307,0.00017361111111111112
386,082XLXBAU7OU,0.002662037037037037,0.00234375,0.005005787037037037,0.0
387,082XLYK2,0.0038194444444444443,0.003732638888888889,0.007552083333333333,0.0
388,082XR10JDVEFV,0.02249917328042328,0.022019675925925925,0.0400421626984127,0.004476686507936508
389,082XT61WXVRXZ5,0.0006076388888888889,8.680555555555556e-05,0.0006944444444444445,0.0
390,082XY13DF6,0.00033998842592592593,0.0003833912037037037,0.0007233796296296296,0.0
391,082XYLUQF2B,0.00030381944444444445,0.00030381944444444445,0.0006076388888888889,0.0
392,082XZU6ZID88W4,0.010503472222222223,0.010416666666666666,0.020920138888888887,0.0
393,082Y4AF9PV,0.00026041666666666666,0.0,0.00026041666666666666,0.0
394,082YGN,0.03045138888888889,0.030481770833333335,0.06093315972222222,0.0
395,082YHMDJ,0.002690972222222222,0.002777777777777778,0.00546875,0.0
396,082YSW0PJUFT,0.00047743055555555554,0.00026041666666666666,0.0007378472222222222,0.0
397,082Z5ILJF,0.0010706018518518519,0.0014467592592592592,0.0025173611111111113,0.0
398,082Z7RHHQZBZ,0.0006751543209876543,0.0006655092592592592,0.0013406635802469136,0.0
399,082Z9I7AX0Z2JER,0.0005208333333333333,0.00026041666666666666,0.00078125,0.0
400,082ZJH8,0.027277369281045752,0.02738970588235294,0.05466707516339869,0.0
401,082ZNZXRTHW,0.0,8.680555555555556e-05,8.680555555555556e-05,0.0
402,082ZOG,0.002560763888888889,0.002734375,0.005295138888888889,0.0
403,082ZRMN3WF8HY4G,4.340277777777778e-05,4.340277777777778e-05,8.680555555555556e-05,0.0
404,0900JAQI,8.680555555555556e-05,0.00011574074074074075,0.0002025462962962963,0.0
405,0900K7PFZ2TL0,0.00026041666666666666,0.00017361111111111112,0.00043402777777777775,0.0
406,09066EI4I,4.340277777777778e-05,8.680555555555556e-05,0.00013020833333333333,0.0
407,09066TJCL4,0.02699652777777778,0.026302083333333334,0.05329861111111111,0.0
408,09067VX0ZI4RMG1,0.0019590435606060604,0.0020616319444444445,0.004020675505050505,0.0
409,09069SS92W,0.026643518518518518,0.027407407407407408,0.054050925925925926,0.0
410,0906U2KTWCDDJZ,0.0,0.00017361111111111112,0.00017361111111111112,0.0
411,0909B,0.008072916666666667,0.007638888888888889,0.015711805555555555,0.0
412,090BQU1FCAD,4.340277777777778e-05,4.340277777777778e-05,8.680555555555556e-05,0.0
413,090BS3MVJY598D,0.016927083333333332,0.019618055555555555,0.03654513888888889,0.0
414,090BWM,0.0037574404761904763,0.004327876984126984,0.008085317460317461,0.0
415,090EIQ7MF,8.680555555555556e-05,0.0,8.680555555555556e-05,0.0
416,090FM,0.00026041666666666666,0.00026041666666666666,0.0005208333333333333,0.0
417,090G84,0.001986511752136752,0.001999866452991453,0.003986378205128205,0.0
418,090GYK,0.005237268518518519,0.0049479166666666664,0.010185185185185186,0.0
419,090H5F5EY7I7,0.00018446180555555555,0.00015190972222222222,0.0003363715277777778,0.0
420,090HFLH0J2JR7,0.00032749368686868686,0.0003866792929292929,0.0007141729797979798,0.0
