,account,externalSymbol,date,num_trades,NetPosition,StdInventory,eod,quantity
1721,218HSONTQ8Y85M6,STFM21,20210316,33.0,0.07407407407407407,0.07274664237220776,4.0,54.0
1722,471S2Q,STFM21,20210316,1.0,1.0,0.9820431383614243,2.0,2.0
1723,082HSTLZBKVAB,STFM21,20210316,10.0,0.3333333333333333,0.3273477127871443,-6.0,18.0
1724,4713GQZ2N7,STFM21,20210316,2.0,0.2,0.1964086276722833,1.0,5.0
1725,218K490,STFM21,20210316,8.0,0.125,0.12282843924737011,-2.0,16.0
1726,455LSOX,STFM21,20210316,14.0,0.043478260869565216,0.04269752775484469,1.0,23.0
1727,387LZSR6SBPW3T,STFM21,20210316,2.0,1.0,0.9820431383614243,3.0,3.0
1728,4553U1N,STFM21,20210316,2.0,1.0,0.9820431383614243,-3.0,3.0
1729,300EIYC,STFM21,20210316,43.0,0.14606741573033707,0.1434445033561626,13.0,89.0
1730,455AA71,STFM21,20210316,7.0,0.09090909090909091,0.08927664894194735,1.0,11.0
1731,455UZ9Y6660VAT,STFM21,20210316,7.0,0.2727272727272727,0.26782994682584227,-3.0,11.0
1732,455IR4MZ3,STFM21,20210316,3.0,0.3333333333333333,0.3273477127871443,-2.0,6.0
1733,300FE0EZ,STFM21,20210316,18.0,0.16129032258064516,0.15839405457442332,-5.0,31.0
1734,300T1QXOP0C,STFM21,20210316,7.0,0.2727272727272727,0.26782994682584227,3.0,11.0
1735,45551O,STFM21,20210316,2.0,1.0,0.9820431383614243,4.0,4.0
1736,036MH,STFM21,20210316,1.0,1.0,0.9820431383614243,1.0,1.0
1737,455UMO9F3BOIEP,STFM21,20210316,2.0,1.0,0.9820431383614243,2.0,2.0
1738,424XLM0,STFM21,20210316,2.0,1.0,0.9820431383614243,-6.0,6.0
1739,283GDB,STFM21,20210316,2.0,0.0,0.04791879851827602,0.0,4.0
1740,3179SJ0G9ARQRU,STFM21,20210316,7.0,0.8461538461538461,0.8309595786135076,-11.0,13.0
1741,082GX9QDQH,STFM21,20210316,2.0,1.0,0.9820431383614243,5.0,5.0
1742,082MI2Y1UX,STFM21,20210316,1.0,1.0,0.9820431383614243,1.0,1.0
1743,082DKB,STFM21,20210316,1.0,1.0,0.9820431383614243,-2.0,2.0
1744,082BI3OBHY,STFM21,20210316,1.0,1.0,0.9820431383614243,-2.0,2.0
1745,168S4DDGF1GL6,STFM21,20210316,2.0,0.0,0.0,0.0,4.0
1746,11849W,STFM21,20210316,1.0,1.0,0.9820431383614243,-1.0,1.0
1747,036MB0NUZDZLXHB,STFM21,20210316,1.0,1.0,0.9820431383614243,2.0,2.0
1748,168JGP,STFM21,20210316,4.0,0.25,0.2455473162153764,-2.0,8.0
1749,16839PHB8JL1IP,STFM21,20210316,2.0,1.0,0.9820431383614243,3.0,3.0
1750,350FCGP1KV4SC3P,STFM21,20210316,21.0,0.15555555555555556,0.15276226596733253,-7.0,45.0
1751,3002FFRIWJU,STFM21,20210316,3.0,0.0,0.0,0.0,6.0
1752,300I6C,STFM21,20210316,4.0,0.3333333333333333,0.3273477127871443,-2.0,6.0
1753,3006FDA9DA,STFM21,20210316,2.0,0.0,0.0,0.0,4.0
1754,118LO4GMT,STFM21,20210316,1.0,1.0,0.9826275139789609,-3.0,3.0
1755,118OFI62,STFM21,20210316,2.0,1.0,0.9826275139789609,3.0,3.0
1756,118I4J,STFM21,20210316,4.0,0.2,0.1965255027957906,2.0,10.0
1757,118LDOCVM2XKV9,STFM21,20210316,4.0,0.42857142857142855,0.4211260774195528,-3.0,7.0
1758,168DUR1YXCJ3,STFM21,20210316,1.0,1.0,0.9826275139789609,-2.0,2.0
1759,082PWOEVRJCP7A2,STFM21,20210316,10.0,0.375,0.3684853177421103,-6.0,16.0
1760,082ZRMN3WF8HY4G,STFM21,20210316,1.0,1.0,0.9826275139789609,-1.0,1.0
1761,0817AC,STFM21,20210316,1.0,1.0,0.9826275139789609,-2.0,2.0
1762,0827N1IS9KI9,STFM21,20210316,1.0,1.0,0.9826275139789609,-2.0,2.0
1763,082IRVX419,STFM21,20210316,1.0,1.0,0.9826275139789609,-2.0,2.0
1764,082B182,STFM21,20210316,1.0,1.0,0.9826275139789609,-3.0,3.0
1765,317CEY306,STFM21,20210316,1.0,1.0,0.9826275139789609,-2.0,2.0
1766,3001JFDXBXECFPM,STFM21,20210316,15.0,0.16666666666666666,0.16377125232982825,-4.0,24.0
1767,118TWBGA2D5IPN,STFM21,20210316,1.0,1.0,0.9826275139789609,2.0,2.0
1768,0388JGBGGRS1OGN,STFM21,20210316,12.0,0.09090909090909091,0.08932977399808704,-2.0,22.0
1769,0382FN5VJMB3HG,STFM21,20210316,2.0,1.0,0.9832115422706299,-4.0,4.0
1770,118QSZDULSCA0XV,STFM21,20210316,36.0,0.0136986301369863,0.0147804290099593,-1.0,73.0
1771,578PU8CW,STFM21,20210316,1.0,1.0,0.9861264954268182,2.0,2.0
1772,3002O9GNTMC,STFM21,20210316,6.0,0.0,0.0,0.0,10.0
1773,317VA6NZBF2KO2W,STFM21,20210316,2.0,1.0,0.993665355196158,3.0,3.0
1774,47294V74AUV7DB,TYGM21,20210316,430.0,0.08040665434380777,0.056472358429720586,-87.0,1082.0
1775,460YVDZEL0BB,TYGM21,20210316,5.0,0.0,0.0,0.0,10.0
1776,1181R5I5XOZC,TYGM21,20210316,3.0,0.0,0.0,0.0,4.0
1777,424QE9A,TYGM21,20210316,14.0,0.25,0.2366043750863211,-10.0,40.0
1778,578L0VKKUP0O,TYGM21,20210316,2.0,0.0,0.0,0.0,4.0
1779,4245EQHVZJC0SP,TYGM21,20210316,2.0,0.0,0.0,0.0,3.0
1780,218MWJBB0J631,TYGM21,20210316,2.0,0.0,0.0,0.0,2.0
1781,1684BCCSO0YQ,TYGM21,20210316,314.0,0.07628865979381444,0.05645794429289715,74.0,970.0
1782,586EFB7,TYGM21,20210316,361.0,0.03431372549019608,0.03016758820000888,-35.0,1020.0
1783,543W5B,TYGM21,20210316,22.0,0.13513513513513514,0.0977352122539972,5.0,37.0
1784,696Q3,TYGM21,20210316,3070.0,0.000304847068387359,0.009745507547898127,3.0,9841.0
1785,554RNIPXHE6DBP,TYGM21,20210316,357.0,0.014321819713563605,0.028284277020880818,17.0,1187.0
1786,1680AYV,TYGM21,20210316,2720.0,0.01256250762288084,0.023395974880474776,-103.0,8199.0
1787,16883PH7WCUNRPQ,TYGM21,20210316,2.0,0.6666666666666666,0.6546954255742886,-2.0,3.0
1788,020X68X3J,TYGM21,20210316,3151.0,0.008329947175944739,0.00711029901991893,-82.0,9844.0
1789,16866,TYGM21,20210316,5.0,0.4,0.12477304310118498,-4.0,10.0
1790,168QGWEFLIC9,TYGM21,20210316,30.0,0.47368421052631576,0.4178077237784977,-27.0,57.0
1791,1268,TYGM21,20210316,4321.0,0.0018422193324664066,0.005643971059692248,-17.0,9228.0
1792,554DBL6,TYGM21,20210316,823.0,0.04413518886679921,0.018653798212863885,111.0,2515.0
1793,30008BRQS38A0,TYGM21,20210316,58.0,0.24561403508771928,0.23250288604392835,-42.0,171.0
1794,317G96J,TYGM21,20210316,605.0,0.04484732824427481,0.029475327041782767,-47.0,1048.0
1795,08266,TYGM21,20210316,7.0,0.1111111111111111,0.05455795213119028,-1.0,9.0
1796,082YGN,TYGM21,20210316,651.0,0.027918781725888325,0.020679379337473835,33.0,1182.0
1797,168O,TYGM21,20210316,21.0,0.027777777777777776,0.03784804328146393,-1.0,36.0
1798,168HGG7KPN1,TYGM21,20210316,10.0,0.6470588235294118,0.1826869366493643,-11.0,17.0
1799,1682JK9337,TYGM21,20210316,222.0,0.15454545454545454,0.147206797915983,68.0,440.0
1800,08233YYU8Y55XL3,TYGM21,20210316,153.0,0.0462046204620462,0.01929987012800744,-14.0,303.0
1801,472EEA9T4JME,TYGM21,20210316,105.0,0.010050251256281407,0.07233164174648794,-2.0,199.0
1802,126ZAQ39VIIU,TYGM21,20210316,4245.0,0.0017607571255639925,0.004661337650151146,16.0,9087.0
1803,317WE,TYGM21,20210316,136.0,0.06440677966101695,0.03883967586552792,19.0,295.0
1804,168UKCPHP9,TYGM21,20210316,253.0,0.036380597014925374,0.029204210569093912,-39.0,1072.0
1805,1683MAS,TYGM21,20210316,37.0,0.1125,0.0680012852752175,9.0,80.0
1806,12660HNF4CILP1,TYGM21,20210316,6946.0,0.0128244678506897,0.00783061342416344,-291.0,22691.0
1807,418BKI,TYGM21,20210316,164.0,0.03768844221105527,0.0370364401494187,-15.0,398.0
1808,418LVPA55FLET9,TYGM21,20210316,173.0,0.014778325123152709,0.028539992929659613,-6.0,406.0
1809,1684CLERHA7H4HN,TYGM21,20210316,2437.0,0.02508361204013378,0.0213480523295876,165.0,6578.0
1810,69434AJBM88,TYGM21,20210316,4.0,0.0,0.0,0.0,7.0
1811,317ZYHT0Q2MB,TYGM21,20210316,339.0,0.015006821282401092,0.007732475695164026,11.0,733.0
1812,543ORPXXF,TYGM21,20210316,29.0,0.0,0.03336110415594435,0.0,97.0
1813,543E5AK4O,TYGM21,20210316,13.0,0.2894736842105263,0.20644381409059787,11.0,38.0
1814,168ANV22NU,TYGM21,20210316,31.0,0.0,0.0,0.0,50.0
1815,1685BQ85,TYGM21,20210316,47.0,0.0975609756097561,0.0907731130772835,8.0,82.0
1816,126WID,TYGM21,20210316,4301.0,0.009394673123486684,0.009148527969279683,97.0,10325.0
1817,656EDDAAT28K,TYGM21,20210316,364.0,0.01990521327014218,0.025152222224991427,21.0,1055.0
1818,17752VGUOEY6Z,TYGM21,20210316,871.0,0.026999490575649515,0.019985136084380906,-53.0,1963.0
1819,177EBX5TQ1P,TYGM21,20210316,16.0,0.0625,0.06649812459049362,-2.0,32.0
1820,210SKORLT,TYGM21,20210316,15.0,0.20833333333333334,0.18381347383256,-5.0,24.0
1821,1685J2SBXQFCMC6,TYGM21,20210316,1318.0,0.0642802155504234,0.04520676915488671,167.0,2598.0
1822,168OZWAJJ,TYGM21,20210316,151.0,0.12100456621004566,0.1142099696379843,-53.0,438.0
1823,455XQO,TYGM21,20210316,2.0,0.3333333333333333,0.18627480601256755,-1.0,3.0
1824,554MN0S2F,TYGM21,20210316,78.0,0.09134615384615384,0.08730142195128625,19.0,208.0
1825,168PF1TUR81RYVV,TYGM21,20210316,66.0,0.03258145363408521,0.0898839384145923,-13.0,399.0
1826,4721U8LWRH8J,TYGM21,20210316,173.0,0.06735751295336788,0.040281246159164286,-26.0,386.0
1827,126XS,TYGM21,20210316,394.0,0.07209302325581396,0.06428973002160555,62.0,860.0
1828,4727,TYGM21,20210316,23.0,0.17543859649122806,0.1552370988652256,-10.0,57.0
1829,1687UQSCE,TYGM21,20210316,1.0,1.0,0.22729881908468086,2.0,2.0
1830,19786ZPH1L2U,TYGM21,20210316,240.0,0.01925925925925926,0.04049660312321042,-13.0,675.0
1831,1265MMDIKQ6M2QH,TYGM21,20210316,2367.0,0.03225806451612903,0.026346207024053304,118.0,3658.0
1832,168GRQM5B,TYGM21,20210316,2.0,0.0,0.3467910960418607,0.0,4.0
1833,1683JXSARJ,TYGM21,20210316,7.0,0.09090909090909091,0.08772202822086006,-1.0,11.0
1834,168A,TYGM21,20210316,5.0,0.3333333333333333,0.28466397479487576,3.0,9.0
1835,042WY7UCV,TYGM21,20210316,4095.0,0.02440277421012073,0.01849075508304919,285.0,11679.0
1836,418WVYPM4,TYGM21,20210316,61.0,0.06578947368421052,0.07725265499044794,10.0,152.0
1837,4184CU5XFUD46J,TYGM21,20210316,59.0,0.23976608187134502,0.13161821880560906,-41.0,171.0
1838,168JMQBOU3,TYGM21,20210316,231.0,0.06167400881057269,0.06178558445754194,28.0,454.0
1839,082K,TYGM21,20210316,8.0,0.40425531914893614,0.31294172990468144,19.0,47.0
1840,1687BBF6P5,TYGM21,20210316,1288.0,0.0033927056827820186,0.022121940445317498,8.0,2358.0
1841,118QG71LJHB5,TYGM21,20210316,75.0,0.0,0.014082009004462041,0.0,130.0
1842,082F0R1WKKNJVT1,TYGM21,20210316,597.0,0.000531632110579479,0.010368801844689616,-1.0,1881.0
1843,168JOZNDYVWVY7,TYGM21,20210316,5.0,0.034482758620689655,0.010252700881375783,1.0,29.0
1844,036RW3YK,TYGM21,20210316,96.0,0.26649076517150394,0.19512138023932135,-101.0,379.0
1845,300EI2BDUL,TYGM21,20210316,5.0,0.5555555555555556,0.16625155601793892,5.0,9.0
1846,350Z5C25LR,TYGM21,20210316,3.0,0.5,0.1736023406382705,-2.0,4.0
1847,350O8NKB0HX463,TYGM21,20210316,11.0,0.35294117647058826,0.105618635587867,-12.0,34.0
1848,090BWM,TYGM21,20210316,130.0,0.12941176470588237,0.03892788519085527,44.0,340.0
1849,455GDMDSUSI67Y,TYGM21,20210316,521.0,0.07423580786026202,0.04796644599738265,-85.0,1145.0
1850,300K9EE2,TYGM21,20210316,6.0,0.3333333333333333,0.40754461578312073,3.0,9.0
1851,472OQ18S450BA,TYGM21,20210316,14.0,0.2,0.12887929899088127,-5.0,25.0
1852,300K9ZOUBM0X,TYGM21,20210316,5.0,0.25,0.0851317611843085,-2.0,8.0
1853,0827E8IJ4752UGJ,TYGM21,20210316,3.0,0.2,0.0684417340000067,-1.0,5.0
1854,578UFW1C,TYGM21,20210316,121.0,0.06837606837606838,0.052149491222923956,-16.0,234.0
1855,455WTZB,TYGM21,20210316,42.0,0.05263157894736842,0.02777915810285466,-8.0,152.0
1856,081W5FXO8VCI,TYGM21,20210316,1.0,1.0,0.34554737023254406,3.0,3.0
1857,300L1SVNZS,TYGM21,20210316,48.0,0.02564102564102564,0.039671566084154564,2.0,78.0
1858,563R,TYGM21,20210316,318.0,0.04294478527607362,0.03701848961075901,-35.0,815.0
1859,168XW4LQXAWBP9,TYGM21,20210316,6.0,0.09090909090909091,0.03346102504378436,1.0,11.0
1860,387BGH4M3,TYGM21,20210316,545.0,0.0176678445229682,0.015041211950523771,-30.0,1698.0
1861,1685EVJV2UQF,TYGM21,20210316,4.0,0.6,0.23001023288772476,6.0,10.0
1862,350HN,TYGM21,20210316,102.0,0.21525885558583105,0.20621317993490093,79.0,367.0
1863,036VOB99LD2,TYGM21,20210316,12.0,0.36363636363636365,0.14533185515469388,-8.0,22.0
1864,082C39XY5,TYGM21,20210316,127.0,0.14049586776859505,0.10624968333419034,51.0,363.0
1865,543DOLU7,TYGM21,20210316,15.0,0.13333333333333333,0.18401137532295667,-4.0,30.0
1866,082R4EDBIE8VL,TYGM21,20210316,97.0,0.05714285714285714,0.028520812417286975,12.0,210.0
1867,300HODLA9,TYGM21,20210316,29.0,0.18181818181818182,0.07849320931653596,-12.0,66.0
1868,177OBKDJ58RR,TYGM21,20210316,29.0,0.37037037037037035,0.23708031128724016,-40.0,108.0
1869,082SL,TYGM21,20210316,39.0,0.18681318681318682,0.17675023594360073,17.0,91.0
1870,554J0TK,TYGM21,20210316,30.0,0.1267605633802817,0.11692557403423919,9.0,71.0
1871,168Y0GG,TYGM21,20210316,6.0,0.2,0.2989649192833711,-2.0,10.0
1872,082RMRUOCERWK2T,TYGM21,20210316,39.0,0.1695906432748538,0.07514288156348384,-29.0,171.0
1873,1770ERSI,TYGM21,20210316,25.0,0.27586206896551724,0.1904345706756509,16.0,58.0
1874,1680NSMLSCX8TPZ,TYGM21,20210316,31.0,0.14285714285714285,0.0633328318315756,-12.0,84.0
1875,112P8RLLIC,TYGM21,20210316,9176.0,0.011093653287625578,0.008069949015284317,-233.0,21003.0
1876,0823R21C,TYGM21,20210316,2.0,0.6,0.2658521813323586,3.0,5.0
1877,036Z6,TYGM21,20210316,1.0,1.0,0.4456705882702368,-2.0,2.0
1878,3009,TYGM21,20210316,39.0,0.16363636363636364,0.07961583806699803,-9.0,55.0
1879,118XCGN5376B0,TYGM21,20210316,1.0,1.0,0.45962096898643795,2.0,2.0
1880,082B4,TYGM21,20210316,17.0,0.4936708860759494,0.23774102070717465,39.0,79.0
1881,3007JZ73GVN0UUH,TYGM21,20210316,9.0,0.0,0.0066968556804363364,0.0,16.0
1882,2183F3P,TYGM21,20210316,232.0,0.02127659574468085,0.04762263218278756,17.0,799.0
1883,118LO6,TYGM21,20210316,48.0,0.27102803738317754,0.13324967190173653,-29.0,107.0
1884,460V9,TYGM21,20210316,415.0,0.038112522686025406,0.02726329441361302,-42.0,1102.0
1885,168DUR1YXCJ3,TYGM21,20210316,19.0,0.16279069767441862,0.0818147951529198,7.0,43.0
1886,418GH5GRSICJI4T,TYGM21,20210316,22.0,0.041666666666666664,0.07797037095775089,-2.0,48.0
1887,472YHHUW,TYGM21,20210316,17.0,0.02564102564102564,0.029692566435679163,1.0,39.0
1888,168JFTOR,TYGM21,20210316,1.0,1.0,0.5260165927021061,1.0,1.0
1889,082PNUDVXHXC589,TYGM21,20210316,263.0,0.03464203233256351,0.021345819947735475,15.0,433.0
1890,036AF,TYGM21,20210316,164.0,0.15217391304347827,0.09576357600371192,42.0,276.0
1891,0363LI43,TYGM21,20210316,145.0,0.034482758620689655,0.04591217038527249,-10.0,290.0
1892,036IV4QV,TYGM21,20210316,895.0,0.018612521150592216,0.014927678208624943,-44.0,2364.0
1893,118EKS,TYGM21,20210316,113.0,0.009708737864077669,0.04174914109473275,3.0,309.0
1894,31776XGNJ,TYGM21,20210316,357.0,0.020289855072463767,0.01667702678198639,-14.0,690.0
1895,082KANFZSM,TYGM21,20210316,232.0,0.009375,0.019247053327261066,6.0,640.0
1896,4553PSA,TYGM21,20210316,8.0,0.05263157894736842,0.028140835993724227,-1.0,19.0
1897,3171LG1A,TYGM21,20210316,11.0,0.36,0.19363938455653884,9.0,25.0
1898,300WTE,TYGM21,20210316,220.0,0.016736401673640166,0.0299845354841518,8.0,478.0
1899,0382G0PX,TYGM21,20210316,29.0,0.125,0.06855696467377538,-8.0,64.0
1900,126XB2D00JHU8RU,TYGM21,20210316,171.0,0.007407407407407408,0.020359812192429976,3.0,405.0
1901,317SPIK1Z6SKYO,TYGM21,20210316,1.0,1.0,0.548455717390203,-2.0,2.0
1902,472LO3Z,TYGM21,20210316,53.0,0.26108374384236455,0.19652778804393975,-53.0,203.0
1903,472QPAA7XF79URK,TYGM21,20210316,39.0,0.11864406779661017,0.08020487291061784,7.0,59.0
1904,472KX2R,TYGM21,20210316,92.0,0.02880658436213992,0.023481730816905397,-7.0,243.0
1905,177FDBRTX8UFL3P,TYGM21,20210316,40.0,0.12727272727272726,0.07947030759391382,7.0,55.0
1906,02863MCF9O,TYGM21,20210316,109.0,0.13658536585365855,0.17739662212433713,-56.0,410.0
1907,472VI,TYGM21,20210316,35.0,0.19298245614035087,0.15734097417641915,-11.0,57.0
1908,472DQ,TYGM21,20210316,3.0,0.3333333333333333,0.2609998731658243,-1.0,3.0
1909,168YK,TYGM21,20210316,23.0,0.045454545454545456,0.029263201826959677,2.0,44.0
1910,300OR5SM0CGG1K,TYGM21,20210316,16.0,0.0,0.07099930466501929,0.0,24.0
1911,081MVJ9SW,TYGM21,20210316,1.0,1.0,0.5888360544045388,2.0,2.0
1912,472JY,TYGM21,20210316,27.0,0.5094339622641509,0.32697646213258436,27.0,53.0
1913,118AXXK,TYGM21,20210316,124.0,0.0889487870619946,0.07433010003636835,-33.0,371.0
1914,317ZFJE5,TYGM21,20210316,1.0,1.0,0.5907826251830195,1.0,1.0
1915,387IVX,TYGM21,20210316,2.0,1.0,0.6687152264942335,9.0,9.0
1916,47148XKONT,TYGM21,20210316,365.0,0.027225901398086828,0.021291069412935206,37.0,1359.0
1917,168E6IZWVPG2,TYGM21,20210316,25.0,0.0,0.025787798595112803,0.0,78.0
1918,694XYVOQGV,TYGM21,20210316,8.0,0.23076923076923078,0.14098883796621195,-3.0,13.0
1919,47185J6KSO,TYGM21,20210316,270.0,0.014950166112956811,0.042782790346845775,-18.0,1204.0
1920,317084F8CYJGI,TYGM21,20210316,249.0,0.07668231611893583,0.058473198673924635,49.0,639.0
1921,471DH0,TYGM21,20210316,120.0,0.13733075435203096,0.11186360464511717,-71.0,517.0
1922,197BM7,TYGM21,20210316,763.0,0.007614213197969543,0.010841317941414064,-18.0,2364.0
1923,168E5HNXNGCIN51,TYGM21,20210316,30.0,0.25,0.15989458771646298,12.0,48.0
1924,036NEHNMG,TYGM21,20210316,496.0,0.03821656050955414,0.028300546083710208,36.0,942.0
1925,3500L84FE2L,TYGM21,20210316,204.0,0.006993006993006993,0.03594015120300281,6.0,858.0
1926,1687K0IA8VFC,TYGM21,20210316,12.0,0.22580645161290322,0.1979608868724034,-7.0,31.0
1927,4557E,TYGM21,20210316,25.0,0.05405405405405406,0.03332216349990113,-4.0,74.0
1928,4728S9LO7KRC,TYGM21,20210316,24.0,0.3333333333333333,0.25794184748359666,10.0,30.0
1929,0360VVRQ4,TYGM21,20210316,174.0,0.011111111111111112,0.020079430087436446,4.0,360.0
1930,350S9Z,TYGM21,20210316,1.0,1.0,0.6192473487950247,1.0,1.0
1931,082R1U1DVMV5T,TYGM21,20210316,1.0,1.0,0.6192473487950247,1.0,1.0
1932,563EH,TYGM21,20210316,471.0,0.040667361835245046,0.03263494231766081,78.0,1918.0
1933,082COKKVLHCWGZ9,TYGM21,20210316,26.0,0.19047619047619047,0.12866666379346856,-8.0,42.0
1934,353GWHSUCM3WJQ,TYGM21,20210316,314.0,0.05630630630630631,0.05777440353352167,-50.0,888.0
1935,317PD,TYGM21,20210316,119.0,0.14102564102564102,0.11228252754578233,-44.0,312.0
1936,578PU8CW,TYGM21,20210316,42.0,0.12195121951219512,0.08320531673128444,-10.0,82.0
1937,036M4V2UUJH,TYGM21,20210316,46.0,0.18592964824120603,0.13919677761223878,-74.0,398.0
1938,218NQ9MF,TYGM21,20210316,1.0,1.0,0.6329998920816895,5.0,5.0
1939,31741TISRSYIRZ6,TYGM21,20210316,551.0,0.06940509915014165,0.05223543999458358,-98.0,1412.0
1940,455DLDL1DRG1GTD,TYGM21,20210316,1333.0,0.017563739376770537,0.01426561729141349,-93.0,5295.0
1941,036R7XQMB,TYGM21,20210316,12.0,0.17647058823529413,0.1229797029010433,-6.0,34.0
1942,300M8,TYGM21,20210316,237.0,0.10427807486631016,0.06791332901430187,-78.0,748.0
1943,614BKPUZL,TYGM21,20210316,120.0,0.2038095238095238,0.15650264631272556,-107.0,525.0
1944,47205WSA1D,TYGM21,20210316,22.0,0.4444444444444444,0.28893586417804207,16.0,36.0
1945,317J20,TYGM21,20210316,41.0,0.07407407407407407,0.06160619930299107,-8.0,108.0
1946,168LHSI,TYGM21,20210316,21.0,0.10526315789473684,0.07483179624910495,4.0,38.0
1947,16851A,TYGM21,20210316,5.0,0.14285714285714285,0.11393253612873365,1.0,7.0
1948,126Z,TYGM21,20210316,3413.0,0.029225908372827805,0.020786910357818864,-222.0,7596.0
1949,118KLU5BHPJM,TYGM21,20210316,11.0,0.2,0.14074320254413808,-6.0,30.0
1950,082WAFGJD,TYGM21,20210316,68.0,0.04680851063829787,0.03017658085351471,-11.0,235.0
1951,317KS7GFJ9KLPL,TYGM21,20210316,344.0,0.10256410256410256,0.08518595845691337,88.0,858.0
1952,561PO82GY,TYGM21,20210316,1273.0,0.0185586888406845,0.013235763685632587,77.0,4149.0
1953,1682IES,TYGM21,20210316,118.0,0.07331378299120235,0.06497833740522103,25.0,341.0
1954,1181U,TYGM21,20210316,92.0,0.06918238993710692,0.05887912432781906,11.0,159.0
1955,082G3W0S18O,TYGM21,20210316,539.0,0.054353562005277044,0.03863414629639288,-103.0,1895.0
1956,317MF0,TYGM21,20210316,162.0,0.27539779681762544,0.18270348779858994,-225.0,817.0
1957,1686CR10PDC,TYGM21,20210316,59.0,0.3333333333333333,0.26545203631837183,-39.0,117.0
1958,694X9JAW9H4,TYGM21,20210316,52.0,0.009523809523809525,0.03450497564281816,1.0,105.0
1959,036DF9GY3EKT,TYGM21,20210316,152.0,0.05829596412556054,0.048182580325955536,13.0,223.0
1960,036QBCZ6DGD,TYGM21,20210316,8.0,0.30434782608695654,0.19969940015112347,-7.0,23.0
1961,3870SHGJVWRJXFK,TYGM21,20210316,4.0,0.14285714285714285,0.09386135185928816,1.0,7.0
1962,168IE97,TYGM21,20210316,2913.0,0.005229283990345938,0.01647746213734572,-26.0,4972.0
1963,472N7205,TYGM21,20210316,3.0,0.2,0.4613164410499697,1.0,5.0
1964,268F6BUAQT,TYGM21,20210316,1064.0,0.045454545454545456,0.05373141734293723,156.0,3432.0
1965,268VJNHG5,TYGM21,20210316,376.0,0.02044153720359771,0.02145425234393427,25.0,1223.0
1966,317H5NF7LO,TYGM21,20210316,2.0,0.0,0.0,0.0,1530.0
1967,1683D40O,TYGM21,20210316,6.0,0.1111111111111111,0.07339056165750074,-2.0,18.0
1968,300KR,TYGM21,20210316,1.0,1.0,0.6605150549175054,2.0,2.0
1969,118T36M91AVOIX,TYGM21,20210316,1.0,1.0,0.6613835826495791,1.0,1.0
1970,168RYW1X1CQY52,TYGM21,20210316,2.0,0.5,0.33069179132478954,4.0,8.0
1971,082AZ12,TYGM21,20210316,5.0,0.38461538461538464,0.25437830101906833,-5.0,13.0
1972,168RH,TYGM21,20210316,10.0,0.1,0.06613835826495759,2.0,20.0
1973,1180KJYI25C,TYGM21,20210316,32.0,0.06896551724137931,0.04592956166920088,4.0,58.0
1974,168M1,TYGM21,20210316,2.0,0.0,0.0,0.0,4.0
1975,350YQS8H0,TYGM21,20210316,29.0,0.08,0.05461061410901687,4.0,50.0
1976,3870UF4SHDALIG,TYGM21,20210316,33.0,0.09803921568627451,0.07279807843549474,-5.0,51.0
1977,126KEM2QSNBA,TYGM21,20210316,51.0,0.13725490196078433,0.1549288729603568,14.0,102.0
1978,118AVE4Q,TYGM21,20210316,29.0,0.37777777777777777,0.2893751978505401,17.0,45.0
1979,118R0Q9B,TYGM21,20210316,1.0,1.0,0.6613835826495791,-1.0,1.0
1980,626Q,TYGM21,20210316,2.0,1.0,0.6623472777296335,3.0,3.0
1981,455P6KEV6WQ8CB,TYGM21,20210316,97.0,0.1988472622478386,0.13573511231975477,-69.0,347.0
1982,090RABQGK2AF,TYGM21,20210316,287.0,0.07172995780590717,0.054079457558685186,-68.0,948.0
1983,168Q5PBOO1PJ6,TYGM21,20210316,1.0,1.0,0.6622509713274193,2.0,2.0
1984,3002,TYGM21,20210316,31.0,0.03571428571428571,0.024473413336827492,-2.0,56.0
1985,350RUP4EH07PZCJ,TYGM21,20210316,60.0,0.030927835051546393,0.023622169906378485,-3.0,97.0
1986,472MG40YN00BO,TYGM21,20210316,12.0,0.0,0.032604612626947506,0.0,18.0
1987,3007W4RA6Y0,TYGM21,20210316,1.0,1.0,0.6648463475881198,-3.0,3.0
1988,317GG8EOFE,TYGM21,20210316,21.0,0.23529411764705882,0.19147560121151566,-8.0,34.0
1989,471G,TYGM21,20210316,4.0,0.3333333333333333,0.22190307481896052,-3.0,9.0
1990,168Q2UCUZWSNJ,TYGM21,20210316,2.0,0.0,0.16072453633047207,0.0,2.0
1991,08238NI5T,TYGM21,20210316,10.0,0.2857142857142857,0.209223459060795,4.0,14.0
1992,082VVFVV,TYGM21,20210316,28.0,0.3333333333333333,0.2464976309887047,14.0,42.0
1993,082CY,TYGM21,20210316,18.0,0.4,0.2749850684229858,-12.0,30.0
1994,1686BMD,TYGM21,20210316,217.0,0.1437125748502994,0.10004675166178241,96.0,668.0
1995,168H3AQEKAX0,TYGM21,20210316,11.0,0.52,0.3639785260064094,13.0,25.0
1996,472H66FKUFV,TYGM21,20210316,34.0,0.4339622641509434,0.32568013168640386,23.0,53.0
1997,350RLI1XU,TYGM21,20210316,190.0,0.06077348066298342,0.040977748615246515,-22.0,362.0
1998,3006G9,TYGM21,20210316,403.0,0.006688963210702341,0.010993358991188714,-8.0,1196.0
